Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
10/30/2013,559.83,,181080,,-549,,717,,480,,0.00,,
10/31/2013,559.58,,180550,,-572,,705,,457,,0.00,,
11/01/2013,559.33,,180010,,-552,,717,,461,,0.00,,
11/02/2013,559.17,,179720,,-351,,602,,460,,0.00,,
11/03/2013,559.30,,179940,,272,,283,,412,,0.00,,
11/04/2013,559.19,,179740,,-239,,583,,506,,0.00,,
11/05/2013,558.97,,179300,,-502,,715,,510,,0.00,,
11/06/2013,558.76,,178800,,-491,,715,,480,,0.00,,
11/07/2013,558.53,,178340,,-482,,717,,504,,0.00,,
11/08/2013,558.23,,177730,,-637,,723,,434,,0.00,,
11/09/2013,558.02,,177280,,--,,696,,468,,0.00,,
11/10/2013,558.16,,177570,,--,,280,,446,,0.00,,
11/11/2013,558.33,,177920,,--,,280,,475,,0.00,,
11/12/2013,558.36,,178000,,40,,295,,355,,0.00,,
11/13/2013,558.51,,178320,,289,,278,,458,,0.00,,
11/14/2013,558.69,,178670,,331,,285,,481,,0.00,,
11/15/2013,558.79,,178940,,202,,299,,453,,0.00,,
11/16/2013,558.93,,179210,,--,,289,,444,,0.00,,
11/17/2013,559.08,,179500,,--,,279,,444,,0.00,,
11/18/2013,559.26,,179840,,339,,294,,483,,0.00,,
11/19/2013,559.42,,180180,,338,,280,,453,,0.17,,
11/20/2013,559.66,,180700,,504,,280,,424,,1.50,,
11/21/2013,559.81,,181060,,289,,280,,478,,0.00,,
11/22/2013,559.96,,181350,,242,,358,,521,,0.00,,
11/23/2013,560.03,,181540,,--,,406,,515,,0.00,,
11/24/2013,560.06,,181560,,--,,406,,431,,0.00,,
11/25/2013,559.75,,180910,,-684,,621,,297,,0.00,,
11/26/2013,559.58,,180510,,-402,,678,,477,,0.00,,
11/27/2013,559.46,,180260,,-257,,594,,471,,0.00,,
11/28/2013,559.55,,180510,,--,,280,,423,,0.00,,
11/29/2013,559.42,,180180,,--,,555,,393,,0.00,,
11/30/2013,559.25,,179840,,--,,556,,389,,0.00,,
12/01/2013,559.33,,180010,,--,,280,,383,,0.00,,
12/02/2013,559.46,,180280,,260,,272,,426,,0.00,,
12/03/2013,559.56,,180550,,186,,270,,421,,0.01,,
12/04/2013,559.66,,180740,,121,,280,,391,,0.00,,
12/05/2013,559.76,,180930,,157,,280,,392,,0.00,,
12/06/2013,559.88,,181140,,205,,281,,396,,0.10,,
12/07/2013,559.90,,181200,,46,,281,,314,,0.14,,
12/08/2013,559.91,,181200,,--,,281,,297,,0.00,,
12/09/2013,559.88,,181160,,-69,,281,,277,,0.00,,
12/10/2013,559.85,,181080,,-75,,281,,256,,0.00,,
12/11/2013,559.87,,181100,,38,,281,,308,,0.00,,
12/12/2013,559.85,,181080,,-32,,281,,289,,0.00,,
12/13/2013,559.80,,180970,,-108,,282,,243,,0.00,,
12/14/2013,559.67,,180720,,-272,,281,,172,,0.00,,
12/15/2013,559.49,,180320,,-380,,281,,96,,0.00,,
12/16/2013,559.39,,180110,,-205,,281,,192,,0.00,,
12/17/2013,559.37,,180070,,-28,,281,,281,,0.00,,
12/18/2013,559.37,,180050,,-5,,281,,295,,0.00,,
12/19/2013,559.33,,180010,,-52,,281,,298,,0.00,,
12/20/2013,559.27,,179880,,-137,,281,,240,,0.00,,
12/21/2013,559.11,,179530,,--,,281,,136,,0.00,,
12/22/2013,558.93,,179150,,--,,281,,119,,0.00,,
12/23/2013,558.74,,178750,,-387,,282,,105,,0.00,,
12/24/2013,558.55,,178360,,-382,,281,,110,,0.00,,
12/25/2013,558.34,,177920,,--,,281,,88,,0.00,,
12/26/2013,558.11,,177440,,-471,,280,,62,,0.00,,
12/27/2013,557.87,,176970,,-493,,280,,67,,0.00,,
12/28/2013,557.64,,176450,,--,,280,,46,,0.00,,
12/29/2013,557.40,,175970,,--,,280,,63,,0.00,,
12/30/2013,557.16,,175500,,-485,,280,,60,,0.00,,
12/31/2013,556.92,,175030,,-506,,280,,63,,0.00,,
01/01/2014,556.70,,174550,,--,,280,,58,,0.00,,
01/02/2014,556.48,,174080,,-474,,280,,61,,0.00,,
01/03/2014,556.25,,173630,,-472,,280,,69,,0.00,,
01/04/2014,556.07,,173260,,-373,,279,,112,,0.00,,
01/05/2014,555.86,,172850,,-421,,279,,92,,0.00,,
01/06/2014,555.65,,172340,,-468,,279,,41,,0.00,,
01/07/2014,555.39,,172870,,-488,,279,,62,,0.00,,
01/08/2014,555.15,,171390,,-1512,,279,,51,,0.00,,
01/09/2014,554.92,,170900,,-495,,279,,48,,0.00,,
01/10/2014,554.71,,170500,,-419,,278,,91,,0.00,,
01/11/2014,554.49,,170050,,--,,278,,198,,0.00,,
01/12/2014,554.29,,169650,,--,,278,,91,,0.00,,
01/13/2014,554.06,,169190,,-483,,278,,67,,0.00,,
01/14/2014,--,,168700,,--,,279,,52,,0.00,,
01/15/2014,553.63,,168320,,--,,331,,155,,0.00,,
01/16/2014,553.31,,167680,,-658,,337,,28,,0.00,,
01/17/2014,--,,167000,,--,,--,,46,,0.00,,
01/18/2014,552.64,,166350,,--,,364,,58,,0.00,,
01/19/2014,552.30,,165690,,--,,364,,53,,0.00,,
01/20/2014,551.96,,165020,,--,,364,,54,,0.00,,
01/21/2014,551.62,,164310,,-709,,363,,31,,0.00,,
01/22/2014,551.29,,163680,,-645,,363,,72,,0.00,,
01/23/2014,550.94,,163050,,-704,,363,,70,,0.00,,
01/24/2014,550.61,,162340,,-717,,363,,33,,0.00,,
01/25/2014,550.27,,161660,,--,,363,,40,,0.00,,
01/26/2014,550.27,,161660,,--,,363,,57,,0.00,,
01/27/2014,549.62,,160390,,-1259,,363,,73,,0.00,,
01/28/2014,549.46,,160020,,-300,,362,,195,,0.00,,
01/29/2014,549.21,,159540,,-430,,362,,128,,0.17,,
01/30/2014,548.90,,158980,,-538,,362,,76,,0.21,,
01/31/2014,548.74,,158630,,-297,,362,,203,,0.04,,
02/01/2014,548.40,,158000,,--,,362,,62,,0.00,,
02/02/2014,548.08,,157380,,--,,362,,72,,0.04,,
02/03/2014,547.82,,156870,,-446,,362,,117,,0.00,,
02/04/2014,547.54,,156350,,-475,,362,,118,,0.00,,
02/05/2014,547.27,,155820,,-474,,361,,112,,0.00,,
02/06/2014,547.24,,155740,,-5,,361,,328,,0.13,,
02/07/2014,547.26,,155780,,120,,319,,290,,0.76,,
02/08/2014,547.41,,156080,,--,,278,,442,,0.76,,
02/09/2014,549.03,,159190,,--,,279,,1616,,3.05,,
02/10/2014,550.19,,161440,,2320,,281,,1421,,0.13,,
02/11/2014,550.48,,162010,,635,,281,,581,,0.00,,
02/12/2014,550.48,,161990,,--,,281,,294,,0.00,,
02/13/2014,550.44,,161910,,10,,342,,318,,0.00,,
02/14/2014,550.31,,161640,,-176,,349,,227,,0.00,,
02/15/2014,550.21,,161440,,--,,281,,204,,0.00,,
02/16/2014,550.11,,161270,,--,,281,,196,,0.18,,
02/17/2014,550.04,,161130,,--,,281,,235,,0.00,,
02/18/2014,549.95,,160960,,-97,,281,,215,,0.00,,
02/19/2014,549.80,,160660,,-222,,281,,148,,0.00,,
02/20/2014,549.62,,160320,,-263,,281,,129,,0.00,,
02/21/2014,549.40,,159910,,-350,,281,,99,,0.00,,
02/22/2014,549.21,,159500,,--,,281,,97,,0.00,,
02/23/2014,548.97,,159100,,--,,281,,103,,0.00,,
02/24/2014,548.90,,158960,,-98,,281,,233,,0.00,,
02/25/2014,548.92,,159000,,69,,284,,325,,0.00,,
02/26/2014,549.04,,159190,,264,,368,,401,,0.00,,
02/27/2014,549.13,,159390,,252,,330,,350,,0.58,,
02/28/2014,549.40,,159970,,568,,281,,586,,0.11,,
03/01/2014,549.69,,160530,,--,,281,,516,,0.84,,
03/02/2014,549.83,,160800,,--,,281,,448,,0.02,,
03/03/2014,549.96,,161050,,260,,281,,409,,0.17,,
03/04/2014,550.16,,161380,,398,,276,,456,,0.00,,
03/05/2014,550.46,,161130,,659,,251,,641,,0.00,,
03/06/2014,550.83,,162950,,1627,,259,,676,,0.00,,
03/07/2014,551.19,,163460,,514,,269,,588,,0.00,,
03/08/2014,551.39,,163850,,--,,279,,544,,0.00,,
03/09/2014,551.59,,164250,,--,,255,,551,,0.00,,
03/10/2014,551.79,,164640,,392,,260,,442,,0.40,,
03/11/2014,551.74,,164460,,-88,,237,,153,,0.15,,
03/12/2014,551.72,,164450,,56,,273,,300,,0.00,,
03/13/2014,551.65,,164330,,-80,,294,,272,,0.00,,
03/14/2014,551.55,,164110,,-157,,293,,209,,0.00,,
03/15/2014,551.45,,163910,,--,,269,,193,,0.00,,
03/16/2014,551.35,,163720,,--,,257,,189,,0.00,,
03/17/2014,551.23,,163480,,-173,,269,,199,,0.00,,
03/18/2014,551.13,,163280,,-126,,295,,234,,0.00,,
03/19/2014,550.98,,162970,,-225,,305,,181,,0.00,,
03/20/2014,550.84,,162700,,-198,,313,,220,,0.00,,
03/21/2014,550.72,,162440,,-167,,313,,215,,0.00,,
03/22/2014,550.55,,162150,,--,,308,,186,,0.00,,
03/23/2014,550.40,,161830,,--,,308,,172,,0.00,,
03/24/2014,550.25,,161520,,-218,,310,,181,,0.00,,
03/25/2014,550.09,,161230,,-210,,299,,151,,0.07,,
03/26/2014,550.02,,161090,,-65,,273,,206,,0.10,,
03/27/2014,550.00,,161030,,32,,248,,187,,0.55,,
03/28/2014,549.92,,160920,,-47,,252,,215,,0.00,,
03/29/2014,550.00,,161110,,--,,250,,371,,0.00,,
03/30/2014,549.99,,161110,,--,,253,,182,,1.20,,
03/31/2014,549.97,,161070,,--,,268,,272,,0.00,,
04/01/2014,550.09,,161310,,229,,268,,377,,0.30,,
04/02/2014,550.20,,161460,,216,,242,,303,,0.42,,
04/03/2014,550.28,,161580,,215,,240,,325,,0.00,,
04/04/2014,550.30,,161640,,138,,240,,293,,0.00,,
04/05/2014,550.30,,161640,,--,,240,,259,,0.00,,
04/06/2014,550.35,,161760,,--,,240,,320,,0.00,,
04/07/2014,550.43,,161930,,217,,240,,358,,0.00,,
04/08/2014,550.57,,162190,,313,,240,,403,,0.00,,
04/09/2014,550.76,,162580,,430,,252,,480,,0.00,,
04/10/2014,550.92,,162890,,349,,270,,458,,0.00,,
04/11/2014,551.08,,163170,,354,,216,,397,,0.00,,
04/12/2014,551.16,,163320,,--,,216,,320,,0.00,,
04/13/2014,551.18,,163360,,--,,248,,296,,0.00,,
04/14/2014,551.17,,163360,,69,,252,,279,,0.00,,
04/15/2014,551.17,,163360,,69,,253,,278,,0.00,,
04/16/2014,551.17,,163360,,69,,269,,283,,0.00,,
04/17/2014,551.13,,163280,,-10,,283,,220,,0.00,,
04/18/2014,551.12,,163240,,39,,254,,257,,0.00,,
04/19/2014,551.12,,163260,,--,,169,,218,,0.00,,
04/20/2014,551.13,,163280,,--,,169,,205,,0.00,,
04/21/2014,551.10,,163340,,7,,170,,232,,0.00,,
04/22/2014,551.15,,163320,,42,,171,,193,,0.00,,
04/23/2014,551.18,,163400,,121,,174,,252,,0.00,,
04/24/2014,551.13,,163280,,-46,,238,,218,,0.00,,
04/25/2014,551.20,,163420,,200,,270,,328,,0.30,,
04/26/2014,551.24,,163500,,--,,256,,241,,0.85,,
04/27/2014,551.23,,163480,,--,,262,,194,,0.85,,
04/28/2014,551.15,,163320,,-95,,254,,199,,0.00,,
04/29/2014,551.11,,163240,,-17,,254,,244,,0.00,,
04/30/2014,551.11,,163240,,63,,218,,246,,0.00,,
05/01/2014,551.15,,163320,,138,,170,,246,,0.00,,
05/02/2014,551.14,,163300,,42,,170,,200,,0.00,,
05/03/2014,551.15,,163340,,--,,170,,228,,0.00,,
05/04/2014,551.21,,163340,,--,,170,,257,,0.00,,
05/05/2014,551.23,,163500,,207,,170,,216,,0.00,,
05/06/2014,551.28,,163580,,138,,168,,230,,0.00,,
05/07/2014,551.33,,163680,,164,,165,,241,,0.00,,
05/08/2014,551.40,,163800,,190,,165,,252,,0.00,,
05/09/2014,551.45,,163930,,177,,168,,252,,0.03,,
05/10/2014,551.49,,163990,,74,,165,,232,,0.00,,
05/11/2014,551.50,,164010,,--,,165,,212,,0.00,,
05/12/2014,551.49,,164010,,53,,166,,202,,0.00,,
05/13/2014,551.41,,163830,,-112,,173,,119,,0.00,,
05/14/2014,551.39,,163810,,36,,166,,192,,0.00,,
05/15/2014,551.67,,164390,,592,,166,,501,,0.00,,
05/16/2014,552.11,,165260,,889,,166,,657,,0.00,,
05/17/2014,552.60,,166230,,--,,186,,704,,0.00,,
05/18/2014,553.14,,167300,,--,,264,,736,,0.00,,
05/19/2014,553.56,,168120,,874,,173,,609,,0.00,,
05/20/2014,553.86,,168720,,650,,160,,500,,0.00,,
05/21/2014,554.18,,169370,,692,,167,,519,,0.00,,
05/22/2014,554.50,,170030,,693,,167,,528,,0.00,,
05/23/2014,554.81,,170660,,640,,167,,524,,0.00,,
05/24/2014,555.17,,171390,,--,,167,,578,,0.00,,
05/25/2014,555.59,,172260,,--,,168,,651,,0.00,,
05/26/2014,555.12,,173260,,--,,168,,722,,0.00,,
05/27/2014,555.77,,173960,,-629,,168,,568,,0.00,,
05/28/2014,556.72,,174550,,612,,178,,535,,0.00,,
05/29/2014,557.01,,175150,,629,,190,,539,,0.00,,
05/30/2014,557.26,,175640,,546,,190,,483,,0.00,,
05/31/2014,557.60,,176350,,--,,190,,595,,0.00,,
06/01/2014,557.95,,177112,,762,,190,,581,,0.00,,
06/02/2014,558.27,,177777,,665,,191,,590,,0.00,,
06/03/2014,558.54,,178347,,570,,191,,527,,0.00,,
06/04/2014,558.79,,178863,,516,,212,,482,,0.00,,
06/05/2014,559.04,,178780,,525,,174,,502,,0.00,,
06/06/2014,559.21,,179340,,399,,161,,490,,0.00,,
06/07/2014,559.48,,179650,,--,,161,,359,,0.00,,
06/08/2014,559.92,,180220,,919,,161,,490,,0.00,,
06/09/2014,560.21,,181140,,--,,162,,670,,0.00,,
06/10/2014,560.55,,181770,,709,,162,,526,,0.00,,
06/11/2014,560.85,,182530,,644,,162,,591,,0.00,,
06/12/2014,561.13,,183170,,599,,162,,525,,0.00,,
06/13/2014,561.35,,183760,,469,,162,,500,,0.00,,
06/14/2014,561.62,,184210,,566,,162,,430,,0.00,,
06/15/2014,561.94,,184800,,678,,163,,499,,0.00,,
06/16/2014,562.20,,185440,,560,,173,,526,,0.00,,
06/17/2014,562.38,,185980,,385,,206,,494,,0.00,,
06/18/2014,562.15,,186360,,-19,,707,,436,,0.00,,
06/19/2014,561.91,,185440,,-920,,692,,505,,0.00,,
06/20/2014,561.67,,184870,,-929,,713,,452,,0.00,,
06/21/2014,561.45,,184400,,-967,,698,,479,,0.00,,
06/22/2014,561.69,,184890,,498,,177,,467,,0.00,,
06/23/2014,561.94,,185420,,631,,177,,487,,0.00,,
06/24/2014,562.19,,185980,,622,,179,,503,,0.00,,
06/25/2014,561.96,,185510,,-425,,700,,488,,0.00,,
06/26/2014,561.72,,185000,,-458,,703,,460,,0.00,,
06/27/2014,561.47,,184440,,-493,,702,,439,,0.00,,
06/28/2014,561.15,,183800,,-669,,701,,403,,0.00,,
06/29/2014,561.39,,184270,,503,,178,,458,,0.00,,
06/30/2014,561.15,,183780,,-436,,722,,490,,0.00,,
07/01/2014,560.89,,183190,,-507,,702,,423,,0.00,,
07/02/2014,560.59,,182580,,-545,,705,,413,,0.00,,
07/03/2014,560.61,,182550,,99,,180,,208,,0.00,,
07/04/2014,560.45,,181280,,-339,,177,,85,,0.00,,
07/05/2014,560.30,,181940,,-306,,177,,49,,0.00,,
07/06/2014,560.30,,181940,,-16,,177,,221,,0.00,,
07/07/2014,560.08,,181500,,-440,,699,,489,,0.00,,
07/08/2014,559.86,,181000,e,-500,,715,,478,,0.00,,
07/09/2014,559.64,,180550,,-450,,718,,515,,0.00,,
07/10/2014,559.61,,180470,,17,,177,,177,,0.00,,
07/11/2014,559.45,,180150,,-238,,177,,56,,0.00,,
07/12/2014,559.32,,179860,,-255,,177,,71,,0.00,,
07/13/2014,559.19,,179570,,-276,,176,,71,,0.00,,
07/14/2014,558.58,,178300,,-1148,,760,,134,,0.00,,
07/15/2014,558.17,,177510,,-726,,798,,415,,0.00,,
07/16/2014,557.83,,176780,,-634,,801,,441,,0.00,,
07/17/2014,557.96,,177030,,353,,258,,425,,0.00,,
07/18/2014,557.99,,177190,,178,,268,,388,,0.00,,
07/19/2014,557.94,,177090,,-116,,256,,247,,0.00,,
07/20/2014,557.91,,177030,,-54,,256,,257,,0.00,,
07/21/2014,557.41,,175990,,-1031,,794,,280,,0.00,,
07/22/2014,556.90,,174940,,-1049,,759,,249,,0.00,,
07/23/2014,556.41,,173940,,-1008,,754,,261,,0.00,,
07/24/2014,556.44,,173940,,70,,326,,370,,0.00,,
07/25/2014,556.50,,174040,,193,,351,,413,,0.00,,
07/26/2014,556.68,,174410,,361,,257,,485,,0.00,,
07/27/2014,556.86,,174820,,369,,234,,483,,0.00,,
07/28/2014,556.55,,174180,,-593,,750,,444,,0.00,,
07/29/2014,556.22,,173530,,-621,,748,,431,,0.00,,
07/30/2014,555.84,,172730,,-748,,767,,382,,0.00,,
07/31/2014,556.01,,173060,,390,,287,,496,,0.00,,
08/01/2014,556.14,,173340,,327,,294,,478,,0.00,,
08/02/2014,556.28,,173650,,295,,280,,477,,0.00,,
08/03/2014,556.45,,173980,,345,,267,,462,,0.00,,
08/04/2014,556.14,,173340,,-593,,724,,404,,0.00,,
08/05/2014,555.85,,172730,,-593,,740,,439,,0.00,,
08/06/2014,555.56,,172160,,-524,,760,,480,,0.00,,
08/07/2014,555.81,,172610,,544,,280,,545,,0.00,,
08/08/2014,555.99,,172980,,470,,241,,464,,0.00,,
08/09/2014,556.16,,173380,,352,,207,,447,,0.00,,
08/10/2014,556.47,,173980,,627,,206,,543,,0.00,,
08/11/2014,556.19,,173420,,-482,,734,,462,,0.00,,
08/12/2014,555.90,,172850,,-516,,780,,489,,0.00,,
08/13/2014,555.53,,172080,,-705,,770,,390,,0.00,,
08/14/2014,555.80,,172630,,608,,221,,536,,0.00,,
08/15/2014,556.02,,173100,,507,,224,,500,,0.00,,
08/16/2014,556.16,,173360,,299,,253,,423,,0.00,,
08/17/2014,556.25,,173590,,185,,281,,437,,0.00,,
08/18/2014,555.94,,172930,,-608,,777,,453,,0.00,,
08/19/2014,555.54,,172120,,-768,,744,,329,,0.00,,
08/20/2014,555.08,,171160,,-889,,736,,258,,0.00,,
08/21/2014,555.24,,171470,,381,,229,,414,,0.00,,
08/22/2014,555.36,,171730,,333,,240,,408,,0.00,,
08/23/2014,555.46,,171980,,204,,248,,410,,0.00,,
08/24/2014,555.58,,172180,,236,,248,,385,,0.00,,
08/25/2014,555.19,,171390,,-732,,771,,380,,0.00,,
08/26/2014,554.82,,170620,,-684,,770,,386,,0.00,,
08/27/2014,554.35,,169690,,-862,,768,,313,,0.00,,
08/28/2014,554.57,,170130,,514,,216,,469,,0.00,,
08/29/2014,554.70,,170370,,335,,236,,392,,0.00,,
08/30/2014,554.86,,170700,,330,,273,,477,,0.00,,
08/31/2014,554.95,,172920,,220,,268,,416,,--,,
09/01/2014,555.13,,171220,,300,,252,,440,,0.00,,
09/02/2014,554.72,,170460,,-727,,783,,403,,0.00,,
09/03/2014,554.35,,169690,,-715,,785,,417,,0.00,,
09/04/2014,--,,168380,,--,,--,,420,,0.00,,
09/05/2014,--,,167020,,--,,--,,397,,0.00,,
09/06/2014,--,,167300,,--,,--,,430,,0.00,,
09/07/2014,--,,167580,,--,,--,,430,,0.00,,
09/08/2014,--,,166230,,--,,--,,398,,0.00,,
09/09/2014,--,,164760,,--,,--,,352,,0.00,,
09/10/2014,--,,163440,,--,,--,,395,,0.00,,
09/11/2014,--,,163680,,--,,--,,387,,0.00,,
09/12/2014,--,,163800,,--,,--,,344,,0.00,,
09/13/2014,--,,163950,,--,,--,,387,,0.00,,
09/14/2014,--,,164090,,--,,--,,385,,0.00,,
09/15/2014,--,,163760,,--,,--,,122,,0.00,,
09/16/2014,--,,163340,,--,,--,,81,,0.00,,
09/17/2014,--,,162910,,--,,--,,48,,0.00,,
09/18/2014,550.75,,162500,,-302,,252,,53,,0.00,,
09/19/2014,550.95,,162890,,496,,220,,443,,0.00,,
09/20/2014,551.18,,163380,,449,,192,,465,,0.04,,
09/21/2014,551.34,,163680,,315,,228,,403,,0.00,,
09/22/2014,551.02,,163050,,-551,,811,,498,,0.00,,
09/23/2014,550.65,,162320,,-654,,824,,456,,0.00,,
09/24/2014,550.33,,161680,,-543,,790,,467,,0.00,,
09/25/2014,550.61,,162200,,650,,213,,473,,0.26,,
09/26/2014,550.93,,162870,,753,,201,,562,,0.00,,
09/27/2014,551.23,,163480,,598,,198,,532,,0.00,,
09/28/2014,551.57,,164090,,662,,215,,549,,0.02,,
09/29/2014,551.29,,163560,,-421,,786,,519,,0.00,,
09/30/2014,550.72,,162400,,-1027,,1086,,490,,0.00,,
10/01/2014,550.15,,161432,,-968,,1083,,304,,0.00,,
10/02/2014,549.64,,160428,,-1004,,1056,,292,,0.00,,
10/03/2014,549.90,,160928,,500,,211,,-28,,0.00,,
10/04/2014,549.90,,160928,,0,,211,,-28,,0.00,,
10/05/2014,549.90,,160928,,0,,211,,-28,,0.00,,
10/06/2014,550.15,,161416,,488,,755,,656,,0.00,,
10/07/2014,549.89,,160924,,-492,,758,,284,,0.00,,
10/08/2014,549.59,,160327,,-597,,752,,342,,0.00,,
10/09/2014,549.82,,160781,,454,,192,,71,,0.00,,
10/10/2014,550.04,,161212,,431,,212,,395,,0.00,,
10/11/2014,550.26,,161640,,428,,216,,406,,0.00,,
10/12/2014,550.47,,162043,,403,,208,,419,,0.00,,
10/13/2014,550.14,,161404,,-639,,776,,599,,0.00,,
10/14/2014,549.80,,160742,,-662,,775,,298,,0.00,,
10/15/2014,549.50,,160168,,-574,,760,,303,,0.02,,
10/16/2014,549.24,,159663,,-505,,734,,312,,0.00,,
10/17/2014,549.53,,160226,,563,,154,,56,,0.00,,
10/18/2014,549.82,,160773,,547,,149,,381,,0.00,,
10/19/2014,550.06,,161244,,471,,191,,385,,0.00,,
10/20/2014,550.21,,161542,,298,,213,,419,,0.02,,
10/21/2014,550.32,,161753,,211,,210,,335,,0.01,,
10/22/2014,550.01,,161154,,-599,,743,,526,,0.00,,
10/23/2014,549.80,,160742,,-412,,717,,279,,0.00,,
10/24/2014,549.53,,160226,,-516,,713,,306,,0.00,,
10/25/2014,549.78,,160711,,485,,182,,83,,0.32,,
10/26/2014,550.02,,161173,,462,,161,,390,,0.00,,
10/27/2014,549.69,,160536,,-637,,687,,558,,0.00,,
10/28/2014,549.41,,159978,,-558,,690,,205,,0.00,,
10/29/2014,549.15,,159473,,-505,,704,,243,,0.00,,
10/30/2014,549.39,,159947,,474,,199,,87,,0.00,,
10/31/2014,549.71,,160567,,620,,192,,383,,0.57,,
11/01/2014,--,,--,,--,,--,,--,,0.10,,
11/02/2014,--,,--,,--,,--,,--,,0.00,,
11/03/2014,--,,--,,--,,--,,--,,0.00,,
11/04/2014,--,,--,,--,,--,,--,,0.00,,
11/05/2014,--,,--,,--,,--,,--,,0.00,,
11/06/2014,549.47,,160094,,--,,251,,13,,0.00,,
11/07/2014,549.60,,160346,,252,,263,,374,,0.00,,
11/08/2014,549.79,,160726,,380,,227,,367,,0.00,,
11/09/2014,549.97,,161080,,354,,211,,364,,0.00,,
11/10/2014,550.17,,161467,,387,,212,,391,,0.00,,
11/11/2014,550.40,,161918,,451,,211,,396,,0.00,,
11/12/2014,550.58,,162271,,353,,230,,348,,0.00,,
11/13/2014,550.86,,162823,,552,,223,,427,,0.63,,
11/14/2014,551.12,,163330,,507,,191,,414,,0.00,,
11/15/2014,551.37,,163811,,481,,180,,364,,0.00,,
11/16/2014,551.54,,164158,,347,,196,,384,,0.00,,
11/17/2014,551.73,,164532,,374,,208,,340,,0.01,,
11/18/2014,551.89,,164847,,315,,209,,361,,0.00,,
11/19/2014,552.12,,165295,,448,,213,,366,,0.01,,
11/20/2014,552.33,,165717,,422,,211,,375,,0.16,,
11/21/2014,552.52,,166099,,382,,221,,394,,0.01,,
11/22/2014,552.81,,166676,,577,,227,,371,,0.36,,
11/23/2014,553.15,,167358,,682,,212,,485,,0.01,,
11/24/2014,553.35,,167754,,396,,206,,447,,0.00,,
11/25/2014,553.56,,168174,,420,,208,,391,,0.00,,
11/26/2014,553.84,,168738,,564,,222,,386,,--,,
11/27/2014,554.11,,169267,,529,,228,,437,,0.00,,
11/28/2014,554.37,,169802,,535,,219,,441,,0.00,,
11/29/2014,554.63,,170308,,506,,204,,422,,0.14,,
11/30/2014,554.86,,170783,,475,,211,,412,,0.35,,
12/01/2014,555.20,,171490,,677,,226,,603,,0.00,,
12/02/2014,555.49,,172060,,604,,225,,466,,0.72,,
12/03/2014,555.77,,172610,,563,,210,,458,,0.56,,
12/04/2014,556.17,,173450,,830,,233,,665,,0.11,,
12/05/2014,556.41,,173940,,490,,245,,517,,0.17,,
12/06/2014,556.68,,174490,,550,,229,,438,,0.01,,
12/07/2014,556.94,,175035,,545,,217,,413,,0.00,,
12/08/2014,556.71,,174556,,-479,,713,,630,,0.00,,
12/09/2014,556.54,,174207,,-349,,637,,249,,0.00,,
12/10/2014,556.29,,173690,,-517,,710,,353,,0.00,,
12/11/2014,556.47,,174068,,378,,686,,297,,3.37,,
12/12/2014,556.92,,174994,,926,,679,,876,,0.84,,
12/13/2014,556.87,,174884,,-110,,698,,601,,0.01,,
12/14/2014,557.22,,175605,,721,,150,,161,,0.00,,
12/15/2014,556.92,,174994,,-611,,791,,651,,0.37,,
12/16/2014,556.37,,173850,,-1144,,1106,,734,,0.69,,
