Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
11/16/2013,520.35,,64701,,-1377,,1037,,343,,0.00,,
11/17/2013,520.74,,65001,,300,,1013,,1164,,0.00,,
11/18/2013,521.19,,65348,,347,,1038,,1213,,0.00,,
11/19/2013,521.46,,65557,,209,,1040,,1145,,0.72,,
11/20/2013,522.04,,66008,,451,,1041,,1268,,0.52,,
11/21/2013,521.27,,65410,,-598,,1050,,749,,0.00,,
11/22/2013,521.83,,65844,,434,,1050,,1269,,0.00,,
11/23/2013,522.00,,65977,,133,,1050,,1117,,0.00,,
11/24/2013,521.01,,65209,,-768,,922,,534,,0.00,,
11/25/2013,521.54,,65619,,410,,916,,1123,,0.00,,
11/26/2013,522.56,,66414,,--,,909,,1310,,0.00,,
11/27/2013,523.63,,67256,,842,,909,,1334,,0.00,,
11/28/2013,523.19,,66909,,-347,,864,,689,,0.00,,
11/29/2013,523.07,,66814,,-95,,863,,815,,0.00,,
11/30/2013,523.01,,66767,,--,,863,,839,,0.00,,
12/01/2013,522.47,,66344,,-423,,848,,635,,0.00,,
12/02/2013,521.36,,65480,,-864,,854,,418,,0.00,,
12/03/2013,521.29,,65425,,-55,,852,,824,,0.00,,
12/04/2013,521.68,,65728,,303,,852,,1004,,0.00,,
12/05/2013,521.67,,65720,,-8,,865,,861,,0.00,,
12/06/2013,521.00,,65201,,-519,,865,,603,,0.25,r,
12/07/2013,520.32,,64678,,-523,,865,,601,,0.00,,
12/08/2013,520.66,,64939,,261,,867,,999,,0.00,,
12/09/2013,522.53,,66391,,1452,,875,,1607,,0.00,,
12/10/2013,523.15,,66877,,486,,884,,1129,,0.00,,
12/11/2013,522.14,,66086,,-791,,884,,486,,0.00,,
12/12/2013,522.91,,66689,,603,,884,,1188,,0.00,,
12/13/2013,523.89,,67462,,773,,884,,1274,,0.00,,
12/14/2013,523.32,,67011,,-451,,884,,656,,0.00,,
12/15/2013,522.22,,66148,,-863,,852,,417,,0.00,,
12/16/2013,522.81,,66610,,462,,850,,1083,,0.00,,
12/17/2013,522.40,,66289,,-321,,846,,684,,0.00,,
12/18/2013,523.13,,66862,,573,,822,,1111,,0.00,,
12/19/2013,524.82,,68202,,1340,,797,,1473,,0.00,,
12/20/2013,525.56,,68796,,594,,797,,1097,,0.00,,
12/21/2013,525.07,,68402,,-394,,797,,598,,0.00,,
12/22/2013,524.09,,67621,,-781,,726,,332,,0.00,,
12/23/2013,523.30,,66996,,-625,,719,,404,,0.00,,
12/24/2013,522.58,,66430,,-566,,713,,428,,0.00,,
12/25/2013,521.99,,65969,,-461,,732,,500,,0.00,,
12/26/2013,522.09,,66047,,78,,727,,766,,0.00,,
12/27/2013,521.96,,65946,,-101,,723,,672,,0.00,,
12/28/2013,521.22,,65371,,-575,,722,,432,,0.00,,
12/29/2013,520.53,,64839,,-532,,722,,454,,0.00,,
12/30/2013,521.78,,65806,,967,,721,,1208,,0.00,,
12/31/2013,521.65,,65704,,--,,721,,669,,0.00,,
01/01/2014,521.17,,65332,,-372,,721,,533,,0.00,,
01/02/2014,521.58,,65650,,318,,720,,881,,0.00,,
01/03/2014,521.52,,65604,,--,,720,,697,,0.00,,
01/04/2014,521.09,,65271,,--,,720,,553,,0.00,,
01/05/2014,520.54,,64847,,--,,720,,507,,0.00,,
01/06/2014,522.12,,66070,,1223,,720,,1337,,0.00,,
01/07/2014,523.56,,67201,,1131,,724,,1294,,0.00,,
01/08/2014,523.93,,67494,,293,,725,,873,,0.00,,
01/09/2014,523.84,,67422,,-72,,726,,689,,0.00,,
01/10/2014,523.29,,66988,,-434,,726,,507,,0.00,,
01/11/2014,522.38,,66273,,-715,,726,,365,,0.11,,
01/12/2014,521.34,,65464,,-809,,706,,298,,0.00,,
01/13/2014,520.38,,64724,,-740,,706,,333,,0.00,,
01/14/2014,520.06,,64479,,--,,719,,595,,0.00,,
01/15/2014,520.78,,65032,,--,,719,,998,,0.00,,
01/16/2014,521.34,,65464,,432,,715,,933,,0.00,,
01/17/2014,521.95,,65938,,474,,715,,954,,0.00,,
01/18/2014,522.06,,66023,,85,,715,,758,,0.00,,
01/19/2014,521.54,,65619,,-404,,715,,512,,0.00,,
01/20/2014,521.99,,65969,,350,,715,,892,,0.00,,
01/21/2014,522.63,,66469,,500,,717,,969,,0.00,,
01/22/2014,522.28,,66195,,-274,,722,,584,,0.00,,
01/23/2014,522.93,,66704,,509,,716,,973,,0.00,,
01/24/2014,523.70,,67312,,608,,718,,1024,,0.00,,
01/25/2014,523.55,,67193,,-119,,722,,662,,0.00,,
01/26/2014,522.96,,66728,,-465,,713,,479,,0.00,,
01/27/2014,523.19,,66909,,181,,732,,823,,0.00,,
01/28/2014,523.35,,67035,,126,,732,,796,,0.00,,
01/29/2014,522.85,,66642,,-393,,732,,534,,0.61,,
01/30/2014,523.20,,66917,,275,,724,,862,,0.00,,
01/31/2014,522.94,,66712,,-205,,718,,615,,0.00,,
02/01/2014,522.27,,66187,,-525,,716,,451,,0.00,,
02/02/2014,521.01,,65209,,-978,,712,,219,,0.00,,
02/03/2014,520.60,,64893,,-316,,714,,555,,0.00,,
02/04/2014,520.68,,64954,,61,,718,,749,,0.00,,
02/05/2014,520.53,,64839,,-115,,718,,660,,0.00,,
02/06/2014,519.77,,64257,,-582,,717,,424,,0.27,,
02/07/2014,518.51,,63300,,-957,,717,,235,,0.68,,
02/08/2014,520.37,,64716,,1416,,718,,1432,,2.54,,
02/09/2014,528.75,,71401,,6685,,3620,,6991,,1.53,,
02/10/2014,525.84,,69021,,-2380,,3818,,2618,,0.37,,
02/11/2014,524.15,,67668,,-1353,,1550,,868,,0.00,,
02/12/2014,523.59,,67225,,-443,,1550,,1326,,0.00,,
02/13/2014,522.73,,66547,,-678,,700,,358,,0.00,,
02/14/2014,521.78,,65806,,-741,,699,,325,,0.00,,
02/15/2014,520.78,,65032,,-774,,697,,306,,0.03,,
02/16/2014,519.88,,64341,,-691,,696,,347,,0.00,,
02/17/2014,518.98,,63656,,-685,,674,,329,,0.00,,
02/18/2014,517.90,,62841,,-815,,692,,281,,0.00,,
02/19/2014,517.12,,62258,,-583,,683,,389,,0.00,,
02/20/2014,517.09,,62236,,-22,,632,,621,,0.00,,
02/21/2014,518.15,,63029,,793,,535,,935,,0.00,,
02/22/2014,518.77,,63497,,468,,499,,735,,0.00,,
02/23/2014,519.13,,63770,,273,,523,,660,,0.00,,
02/24/2014,519.63,,64150,,380,,524,,715,,0.00,,
02/25/2014,519.08,,63732,,-418,,525,,314,,0.00,,
02/26/2014,518.28,,63127,,-605,,524,,219,,0.61,,
02/27/2014,517.85,,62804,,-323,,524,,361,,0.11,,
02/28/2014,520.29,,64655,,1851,,492,,1425,,1.84,,
03/01/2014,522.90,,66681,,2026,,497,,1518,,0.01,,
03/02/2014,523.43,,67098,,417,,499,,709,,0.16,,
03/03/2014,524.45,,67907,,809,,550,,958,,0.92,,
03/04/2014,526.19,,69304,,1397,,1321,,2026,,0.16,,
03/05/2014,524.35,,67827,,-1477,,1852,,1108,,0.90,,
03/06/2014,524.14,,67660,,-167,,2588,,2504,,0.63,,
03/07/2014,522.46,,66336,,-1324,,1774,,1107,,0.00,,
03/08/2014,521.49,,65580,,-756,,1774,,1393,,0.00,,
03/09/2014,520.57,,64870,,-710,,874,,516,,0.00,,
03/10/2014,520.20,,64586,,-284,,682,,539,,0.54,,
03/11/2014,520.07,,64486,,-107,,560,,521,,0.00,,
03/12/2014,519.83,,64303,,-183,,526,,434,,0.00,,
03/13/2014,519.50,,64051,,-252,,521,,394,,0.00,,
03/14/2014,519.16,,63792,,-259,,521,,390,,0.00,,
03/15/2014,518.89,,63588,,-204,,521,,418,,0.00,,
03/16/2014,518.31,,63150,,-438,,518,,297,,0.00,,
03/17/2014,517.87,,62819,,-331,,518,,351,,0.00,,
03/18/2014,518.38,,63202,,383,,518,,711,,0.00,,
03/19/2014,518.72,,63459,,257,,518,,647,,0.00,,
03/20/2014,520.01,,64440,,981,,518,,1012,,0.00,,
03/21/2014,520.09,,64502,,62,,487,,518,,0.00,,
03/22/2014,519.60,,64127,,-375,,486,,297,,0.00,,
03/23/2014,519.16,,63792,,-335,,486,,318,,0.00,,
03/24/2014,519.92,,64371,,579,,521,,813,,0.00,,
03/25/2014,519.20,,63823,,-548,,520,,244,,0.00,,
03/26/2014,518.55,,63331,,-492,,520,,272,,0.02,,
03/27/2014,518.00,,62916,,-415,,519,,310,,0.01,,
03/28/2014,517.54,,62572,,-344,,518,,345,,0.00,,
03/29/2014,519.34,,63929,,1357,,484,,1169,,0.00,,
03/30/2014,522.96,,66728,,2799,,619,,2030,,0.00,,
03/31/2014,523.50,,67153,,425,,705,,920,,0.39,,
04/01/2014,524.59,,68019,,866,,713,,1150,,0.30,,
04/02/2014,524.99,,68338,,319,,746,,907,,0.01,,
04/03/2014,524.94,,68298,,-40,,694,,674,,0.00,,
04/04/2014,524.90,,68266,,-32,,694,,678,,0.08,,
04/05/2014,524.88,,68250,,-16,,533,,525,,0.00,,
04/06/2014,524.73,,68130,,-120,,522,,462,,0.00,,
04/07/2014,524.62,,68043,,-87,,522,,478,,0.00,,
04/08/2014,524.31,,67796,,-247,,566,,441,,0.00,,
04/09/2014,523.88,,67454,,-342,,329,,157,,0.00,,
04/10/2014,523.35,,67035,,-419,,616,,404,,0.00,,
04/11/2014,523.09,,66830,,-205,,622,,518,,0.00,,
04/12/2014,523.39,,67067,,237,,626,,746,,0.00,,
04/13/2014,523.70,,67312,,245,,627,,750,,0.00,,
04/14/2014,524.45,,67907,,595,,628,,928,,0.00,,
04/15/2014,524.29,,67780,,-127,,668,,604,,0.00,,
04/16/2014,523.54,,67185,,-595,,701,,401,,0.00,,
04/17/2014,522.53,,66391,,-794,,732,,332,,0.00,,
04/18/2014,521.36,,65480,,-911,,755,,295,,0.00,,
04/19/2014,519.94,,64387,,-1093,,776,,225,,0.00,,
04/20/2014,518.11,,62999,,-1388,,18,,-682,,0.00,,
04/21/2014,516.87,,62072,,-927,,923,,456,,0.00,,
04/22/2014,516.39,,61716,,-356,,923,,744,,0.00,,
04/23/2014,516.86,,62065,,349,,1099,,1275,,0.00,,
04/24/2014,518.67,,63421,,1356,,1164,,1847,,0.03,,
04/25/2014,520.29,,64655,,1234,,1180,,1802,,0.22,,
04/26/2014,520.62,,64908,,253,,1177,,1305,,0.00,,
04/27/2014,520.12,,64524,,-384,,1108,,914,,0.00,,
04/28/2014,520.40,,64739,,215,,1083,,1192,,0.00,,
04/29/2014,521.08,,65263,,524,,1116,,1380,,0.00,,
04/30/2014,521.63,,65689,,426,,1116,,1330,,0.00,,
05/01/2014,522.22,,66148,,459,,2332,,2563,,0.00,,
05/02/2014,522.27,,66187,,39,,2332,,2351,,0.00,,
05/03/2014,521.58,,65650,,-537,,1394,,1124,,0.00,,
05/04/2014,519.21,,63830,,-1820,,1394,,477,,0.00,,
05/05/2014,517.72,,62706,,-1124,,1394,,827,,0.11,,
05/06/2014,517.77,,62744,,38,,2892,,2911,,0.04,,
05/07/2014,518.46,,63263,,519,,1416,,1677,,0.00,,
05/08/2014,519.24,,63853,,590,,1419,,1717,,0.00,,
05/09/2014,520.35,,64701,,848,,1419,,1847,,0.00,,
05/10/2014,521.31,,65441,,740,,1419,,1792,,0.00,,
05/11/2014,520.80,,65047,,-394,,1394,,1196,,0.00,,
05/12/2014,521.96,,65946,,899,,1403,,1856,,0.00,,
05/13/2014,521.86,,65868,,-78,,1458,,1419,,0.00,,
05/14/2014,521.99,,65969,,101,,1470,,1521,,0.00,,
05/15/2014,522.17,,66109,,140,,1486,,1557,,0.00,,
05/16/2014,522.40,,66289,,180,,1430,,1521,,0.00,,
05/17/2014,522.83,,66626,,337,,1336,,1506,,0.00,,
05/18/2014,521.49,,65580,,-1046,,1224,,696,,0.00,,
05/19/2014,522.43,,66312,,732,,1137,,1506,,0.00,,
05/20/2014,521.23,,65379,,-933,,1117,,646,,0.00,,
05/21/2014,520.74,,65001,,-378,,1099,,909,,0.00,,
05/22/2014,520.17,,64563,,-438,,1150,,929,,0.00,,
05/23/2014,518.37,,63195,,-1368,,1139,,450,,0.00,,
05/24/2014,518.12,,63007,,-188,,1104,,1009,,0.00,,
05/25/2014,517.85,,62804,,-203,,1098,,995,,0.00,,
05/26/2014,517.88,,62826,,22,,1071,,1082,,0.00,,
05/27/2014,518.40,,63218,,392,,1031,,1229,,0.00,,
05/28/2014,519.14,,63777,,559,,1031,,1313,,0.00,,
05/29/2014,520.20,,64586,,809,,1069,,1477,,0.00,,
05/30/2014,520.31,,64670,,84,,1123,,1166,,0.00,,
05/31/2014,520.52,,64831,,161,,1145,,1227,,0.00,,
06/01/2014,520.86,,65093,,262,,1145,,1277,,0.00,,
06/02/2014,521.38,,65495,,402,,1138,,1341,,0.00,,
06/03/2014,522.39,,66281,,786,,1108,,1504,,0.00,,
06/04/2014,522.20,,66133,,-148,,1146,,1072,,0.00,,
06/05/2014,522.44,,66133,,187,,1161,,1072,,0.00,,
06/06/2014,521.55,,66320,,-693,,1146,,1255,,0.00,,
06/07/2014,520.72,,65627,,-642,,1116,,797,,0.00,,
06/08/2014,0.00,,64985,,--,,--,,793,,0.00,,
06/09/2014,523.63,,65456,,--,,--,,1337,,0.00,,
06/10/2014,525.25,,67256,,1291,,--,,2037,,0.00,,
06/11/2014,524.76,,68547,,-393,,1205,,1842,,0.00,,
06/12/2014,--,,68154,,--,,--,,1007,,0.00,,
06/13/2014,--,,66956,,--,,--,,582,,0.00,,
06/14/2014,--,,66047,,--,,--,,693,,0.00,,
06/15/2014,--,,64854,,--,,--,,522,,0.00,,
06/16/2014,519.60,,64127,,--,,--,,748,,0.00,,
06/17/2014,519.34,,63929,,--,,--,,1041,,0.00,,
06/18/2014,520.16,,64555,,--,,--,,1469,,0.00,,
06/19/2014,521.37,,65487,,--,,--,,1378,,0.00,,
06/20/2014,520.63,,64916,,-262,,--,,955,,0.00,,
06/21/2014,520.29,,64655,,-261,,--,,1115,,0.00,,
06/22/2014,518.24,,63097,,-1819,,--,,452,,0.00,,
06/23/2014,519.49,,64043,,946,,--,,1727,,0.00,,
06/24/2014,519.29,,63891,,-152,,--,,1214,,0.00,,
06/25/2014,518.99,,63664,,-227,,--,,1190,,0.00,,
06/26/2014,519.77,,64257,,593,,--,,1601,,0.00,,
06/27/2014,520.97,,65178,,921,,--,,1748,,0.00,,
06/28/2014,521.29,,65425,,247,,--,,1397,,0.00,,
06/29/2014,522.45,,66328,,903,,--,,1781,,0.00,,
06/30/2014,525.01,,68354,,2026,,--,,2435,,0.00,,
07/01/2014,524.20,,67708,,-646,,--,,1207,,0.00,,
07/02/2014,523.60,,67232,,-476,,--,,1355,,0.00,,
07/03/2014,524.33,,67811,,579,,--,,1863,,0.00,,
07/04/2014,523.21,,66925,,-886,,--,,-447,,0.00,,
07/05/2014,522.39,,66281,,-644,,--,,1209,,0.00,,
07/06/2014,521.46,,65557,,-724,,--,,1164,,0.00,,
07/07/2014,522.74,,66555,,998,,--,,2011,,0.00,,
07/08/2014,524.62,,68043,,1488,,--,,2246,,0.00,,
07/09/2014,523.67,,67288,,-755,,--,,1099,,0.00,,
07/10/2014,522.76,,66571,,-717,,--,,1113,,0.00,,
07/11/2014,521.01,,65209,,-1362,,--,,-687,,0.00,,
07/12/2014,518.22,,63082,,-2127,,--,,420,,0.00,,
07/13/2014,517.52,,62557,,-525,,--,,1223,,0.00,,
07/14/2014,520.56,,64862,,2305,,--,,2652,,0.00,,
07/15/2014,522.60,,66445,,1583,,--,,--,,0.00,,
07/16/2014,520.56,,64862,,-1583,,--,,685,,0.00,,
07/17/2014,519.01,,63679,,-1183,,--,,880,,0.00,,
07/18/2014,519.18,,63808,,129,,--,,1558,,0.00,,
07/19/2014,519.66,,64173,,365,,--,,1702,,0.00,,
07/20/2014,519.88,,64341,,168,,--,,1590,,0.00,,
07/21/2014,521.05,,65240,,899,,--,,453,,0.00,,
07/22/2014,520.25,,64624,,-616,,--,,1219,,0.00,,
07/23/2014,519.46,,64024,,-596,,--,,1214,,0.00,,
07/24/2014,520.88,,65109,,1085,,--,,2047,,0.00,,
07/25/2014,521.94,,65930,,821,,--,,1909,,0.00,,
07/26/2014,521.99,,65969,,39,,--,,1497,,0.00,,
07/27/2014,521.04,,65232,,-737,,--,,1098,,0.00,,
07/28/2014,521.52,,65604,,372,,--,,1663,,0.00,,
07/29/2014,522.42,,66305,,701,,--,,1916,,0.00,,
07/30/2014,523.38,,67059,,754,,--,,1853,,0.00,,
07/31/2014,523.85,,67430,,371,,--,,1654,,0.00,r,
08/01/2014,524.53,,67971,,541,,--,,1751,,0.00,,
08/02/2014,524.42,,67883,,-88,,--,,1438,,0.00,,
08/03/2014,523.29,,66988,,-895,,--,,1026,,0.00,,
08/04/2014,521.25,,65394,,-1594,,--,,693,,0.00,,
08/05/2014,521.68,,65732,,318,,--,,1674,,0.00,,
08/06/2014,521.27,,65410,,-302,,--,,1340,,0.01,,
08/07/2014,521.10,,65278,,-132,,--,,1413,,0.00,,
08/08/2014,520.79,,65039,,-239,,--,,1353,,0.00,,
08/09/2014,519.77,,64257,,-782,,--,,1077,,0.00,,
08/10/2014,518.07,,62969,,-1288,,--,,814,,0.00,,
08/11/2014,521.05,,65240,,2271,,--,,2602,,0.00,r,
08/12/2014,520.22,,64601,,-647,,--,,1127,,0.00,,
08/13/2014,518.88,,63580,,-1013,,--,,916,,0.00,,
08/14/2014,520.69,,64962,,1382,,--,,2132,,0.00,,
08/15/2014,521.58,,65650,,688,,--,,1803,,0.00,,
08/16/2014,522.20,,66133,,483,,--,,1682,,0.00,,
08/17/2014,522.48,,66352,,219,,--,,1528,,0.00,,
08/18/2014,524.65,,68066,,1714,,--,,2236,,0.00,,
08/19/2014,523.23,,66940,,-1126,,--,,759,,0.00,,
08/20/2014,522.01,,65985,,-955,,--,,796,,0.00,,
08/21/2014,521.54,,65619,,-366,,--,,1031,,0.00,,
08/22/2014,521.10,,65278,,-341,,--,,1030,,0.00,,
08/23/2014,520.01,,64440,,-838,,--,,784,,0.00,,
08/24/2014,519.69,,64196,,-244,,--,,1078,,0.00,,
08/25/2014,519.63,,64150,,-46,,--,,1175,,0.00,,
08/26/2014,520.92,,65139,,989,,--,,1694,,0.00,,
08/27/2014,522.46,,66336,,1197,,--,,1848,,0.00,,
08/28/2014,522.38,,66273,,--,,--,,1066,,0.00,,
08/29/2014,521.34,,65464,,-809,,--,,663,,0.00,,
08/30/2014,520.01,,64440,,-1024,,--,,466,,0.00,,
08/31/2014,519.34,,63929,,-511,,--,,625,,0.00,,
09/01/2014,519.24,,63853,,-76,,--,,1061,,0.00,,
09/02/2014,518.91,,63603,,-250,,--,,1115,,0.00,,
09/03/2014,519.77,,64257,,654,,--,,1503,,0.00,,
09/04/2014,521.13,,65302,,1045,,--,,1698,,0.00,,
09/05/2014,522.14,,66086,,784,,--,,1569,,0.00,,
09/06/2014,521.62,,65681,,-405,,--,,958,,0.00,,
09/07/2014,521.38,,65495,,-186,,--,,1060,,0.00,,
09/08/2014,520.45,,64778,,-717,,--,,790,,0.00,,
09/09/2014,520.55,,64854,,76,,--,,1197,,0.00,,
09/10/2014,521.23,,65379,,525,,--,,1428,,0.00,,
09/11/2014,521.85,,65860,,481,,--,,1438,,0.00,,
09/12/2014,523.28,,66980,,1120,,--,,1805,,0.00,,
09/13/2014,523.15,,66877,,-103,,--,,1182,,0.00,,
09/14/2014,522.69,,66516,,-361,,--,,1035,,0.00,,
09/15/2014,524.06,,67597,,1081,,--,,1762,,0.00,,
09/16/2014,524.80,,68186,,589,,--,,1466,,0.00,,
09/17/2014,524.72,,68122,,-64,,--,,1085,,0.00,,
09/18/2014,524.16,,67676,,-446,,--,,883,,0.00,,
09/19/2014,524.11,,67637,,-39,,--,,1090,,0.00,,
09/20/2014,523.05,,66799,,-838,,--,,694,,0.00,,
09/21/2014,521.89,,65891,,-908,,--,,675,,0.00,,
09/22/2014,522.59,,66438,,547,,--,,1408,,0.00,,
09/23/2014,522.58,,66430,,-8,,--,,1229,,0.00,,
09/24/2014,522.33,,66234,,-196,,--,,1224,,0.00,,
09/25/2014,522.03,,66000,,-234,,--,,1139,,0.18,,
09/26/2014,522.02,,65992,,-8,,--,,1114,,0.07,,
09/27/2014,521.06,,65247,,-745,,--,,705,,0.02,,
09/28/2014,519.93,,64379,,-868,,--,,758,,0.00,,
09/29/2014,519.52,,64066,,-313,,--,,1082,,0.00,,
09/30/2014,519.22,,63838,,-228,,--,,1186,,0.00,,
10/01/2014,519.75,,64242,,404,,--,,1500,,0.00,,
10/02/2014,520.61,,64901,,659,,--,,1628,,0.00,,
10/03/2014,521.44,,65542,,641,,--,,1621,,0.00,,
10/04/2014,522.03,,66000,,458,,--,,1530,,0.00,,
10/05/2014,522.59,,66438,,438,,--,,1522,,0.00,,
10/06/2014,523.24,,66948,,510,,--,,257,,0.00,,
10/07/2014,523.55,,67193,,245,,--,,1455,,0.00,,
10/08/2014,523.40,,67074,,-119,,--,,1284,,0.00,,
10/09/2014,522.88,,66665,,-409,,--,,1135,,0.00,,
10/10/2014,521.49,,65580,,-1085,,--,,802,,0.00,,
10/11/2014,520.59,,64885,,-695,,--,,1161,,0.00,,
10/12/2014,519.50,,64051,,-834,,--,,-420,,0.00,,
10/13/2014,518.99,,63664,,-387,,--,,1171,,0.00,,
10/14/2014,518.71,,63452,,-212,,--,,1006,,0.00,,
10/15/2014,517.99,,62909,,-543,,--,,463,,0.26,,
10/16/2014,518.91,,63603,,694,,--,,350,,0.00,,
10/17/2014,519.60,,64127,,524,,--,,1052,,0.00,,
10/18/2014,519.39,,63967,,-160,,--,,722,,0.00,,
10/19/2014,519.44,,64005,,38,,--,,835,,0.00,,
10/20/2014,519.30,,63899,,-106,,--,,748,,0.12,,
10/21/2014,518.61,,63376,,-523,,--,,542,,0.00,,
10/22/2014,520.25,,64624,,1248,,--,,1439,,0.00,,
10/23/2014,521.97,,65953,,1329,,--,,1483,,0.00,,
10/24/2014,522.35,,66250,,297,,--,,967,,0.00,,
10/25/2014,522.33,,66234,,-16,,--,,808,,0.13,,
10/26/2014,522.12,,66070,,-164,,--,,733,,0.00,,
10/27/2014,522.29,,66203,,133,,--,,882,,0.00,,
10/28/2014,522.37,,66265,,62,,--,,846,,0.00,,
10/29/2014,522.61,,66453,,188,,--,,911,,0.00,,
10/30/2014,522.50,,66367,,-86,,--,,772,,0.00,,
10/31/2014,522.28,,66195,,-172,,--,,728,,0.46,,
11/01/2014,521.29,,65425,,-770,,--,,426,,0.54,,
11/02/2014,520.73,,64993,,-432,,--,,--,,0.00,,
11/03/2014,520.64,,64924,,-69,,--,,777,,0.00,,
11/04/2014,520.83,,65070,,146,,--,,885,,0.00,,
11/05/2014,521.08,,65263,,193,,--,,913,,0.00,,
11/06/2014,521.14,,65309,,46,,--,,839,,0.00,,
11/07/2014,520.84,,65078,,-231,,--,,699,,0.00,,
11/08/2014,520.60,,64893,,-185,,--,,720,,0.00,,
11/09/2014,519.69,,64196,,-697,,--,,461,,0.00,,
11/10/2014,519.22,,63838,,-358,,--,,630,,0.00,,
11/11/2014,518.92,,63610,,-228,,--,,694,,0.00,,
11/12/2014,519.26,,63868,,258,,--,,939,,0.00,,
11/13/2014,520.49,,64808,,940,,--,,1285,,0.59,,
11/14/2014,521.55,,65627,,819,,--,,1227,,0.00,,
11/15/2014,521.79,,65813,,186,,--,,94,,0.00,,
11/16/2014,521.78,,65805,,-8,,--,,4,,0.00,,
11/17/2014,522.56,,66414,,609,,--,,1091,,0.00,,
11/18/2014,522.28,,66195,,-219,,--,,675,,0.00,,
11/19/2014,522.08,,66039,,-156,,--,,703,,0.06,,
11/20/2014,522.64,,66477,,438,,--,,998,,0.12,,
11/21/2014,522.70,,66524,,--,,--,,24,,0.00,,
11/22/2014,523.01,,66767,,--,,--,,880,,0.45,,
11/23/2014,523.18,,66901,,--,,--,,815,,0.00,,
11/24/2014,523.82,,67406,,505,,--,,986,,0.00,,
11/25/2014,523.68,,67296,,-110,,--,,661,,0.00,,
11/26/2014,522.13,,66078,,-1218,,--,,-614,,0.00,,
11/27/2014,520.50,,64816,,-1262,,--,,92,,0.00,,
11/28/2014,518.81,,63527,,-1289,,--,,-650,,0.01,,
11/29/2014,519.23,,63846,,319,,--,,161,,1.09,,
11/30/2014,519.69,,64196,,350,,--,,885,,0.34,,
12/01/2014,520.37,,64716,,520,,--,,976,,0.05,,
12/02/2014,520.09,,64502,,-214,,--,,609,,0.82,,
12/03/2014,522.36,,66258,,1756,,--,,1608,,2.40,,
12/04/2014,524.55,,67987,,1729,,--,,2707,,0.15,,
12/05/2014,520.13,,64532,,-3455,,--,,654,,0.21,,
12/06/2014,518.59,,63361,,-1171,,--,,617,,0.51,,
12/07/2014,518.14,,63022,,-339,,--,,548,,0.00,,
12/08/2014,517.22,,62333,,-689,,--,,365,,0.00,,
12/09/2014,517.47,,62519,,186,,--,,923,,0.00,,
12/10/2014,517.20,,62318,,-201,,--,,820,,0.03,,
12/11/2014,519.51,,64059,,1741,,--,,1804,,2.80,,
12/12/2014,524.61,,68035,,3976,,--,,3829,,0.68,,
12/13/2014,520.61,,64901,,-3134,,--,,1066,,0.07,,
12/14/2014,518.52,,63308,,-1593,,--,,686,,0.00,,
12/15/2014,517.75,,62729,,-579,,--,,639,,0.61,,
12/16/2014,518.76,,63489,,760,,--,,1296,,0.55,,
12/17/2014,520.54,,64847,,1358,,--,,1752,,0.14,,
12/18/2014,521.72,,65759,,912,,--,,1790,,0.00,,
12/19/2014,523.38,,67059,,1300,,--,,1313,,0.83,,
12/20/2014,524.24,,67740,,681,,--,,1002,,0.19,,
12/21/2014,524.73,,68130,,--,,--,,1517,,0.01,,
12/22/2014,525.45,,68707,,--,,--,,952,,0.00,,
12/23/2014,525.25,,68547,,-160,,--,,-81,,0.00,,
12/24/2014,524.89,,68258,,-289,,--,,-146,,0.00,,
12/25/2014,524.66,,68074,,--,,--,,100,,0.00,,
12/26/2014,524.15,,67668,,--,,--,,-13,,0.00,,
12/27/2014,523.49,,67145,,--,,--,,-72,,0.00,,
12/28/2014,522.73,,66547,,--,,--,,356,,0.00,,
12/29/2014,521.91,,65907,,-640,,--,,334,,0.00,,
12/30/2014,521.09,,65271,,-636,,--,,311,,0.00,,
12/31/2014,520.37,,64716,,-555,,--,,--,,--,,
01/01/2015,519.64,,64158,,-558,,--,,276,,0.00,,
01/02/2015,520.34,,64693,,535,,--,,826,,0.00,,
01/03/2015,520.60,,64893,,200,,--,,657,,0.00,,
01/04/2015,520.73,,64993,,100,,--,,608,,0.00,,
01/05/2015,520.89,,65116,,123,,--,,620,,0.00,,
01/06/2015,520.83,,65070,,-46,,--,,535,,0.00,,
01/07/2015,519.93,,64379,,-691,,--,,209,,0.00,,
01/08/2015,519.84,,64310,,-69,,--,,521,,0.00,,
01/09/2015,519.11,,63755,,-555,,--,,276,,0.00,,
01/10/2015,518.21,,63074,,-681,,--,,211,,0.00,,
01/11/2015,517.78,,62751,,-323,,--,,391,,0.00,,
01/12/2015,517.29,,62385,,-366,,--,,369,,0.00,,
01/13/2015,517.35,,62430,,45,,--,,575,,0.00,,
01/14/2015,517.75,,62729,,299,,--,,704,,0.00,,
01/15/2015,518.30,,63142,,413,,--,,761,,0.00,,
01/16/2015,519.44,,64005,,863,,--,,991,,0.00,,
01/17/2015,519.59,,64120,,115,,--,,613,,0.00,,
01/18/2015,518.59,,63361,,-759,,--,,172,,0.00,,
01/19/2015,517.90,,62841,,-520,,--,,292,,0.00,,
01/20/2015,519.08,,63732,,891,,--,,1003,,0.00,,
