Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
02/22/2012,525.34,,1807798,,-10634,,
02/23/2012,524.10,,1792680,,-15118,,
02/24/2012,522.81,,1776998,,-15682,,
02/25/2012,521.78,,1764512,,-12486,,
02/26/2012,520.78,,1752418,,-12094,,
02/27/2012,519.75,,1739991,,-12427,,
02/28/2012,519.18,,1733128,,-6863,,
02/29/2012,518.24,,1721829,,-11299,,
03/01/2012,517.88,,1717508,,-4321,,
03/02/2012,517.75,,1715949,,-1559,,
03/03/2012,517.71,,1715470,,-479,,
03/04/2012,517.95,,1718348,,2878,,
03/05/2012,517.50,,1712952,,-5396,,
03/06/2012,517.33,,1710915,,-2037,,
03/07/2012,517.19,,1709238,,-1677,,
03/08/2012,517.24,,1709837,,599,,
03/09/2012,517.40,,1711754,,1917,,
03/10/2012,517.39,,1711634,,-120,,
03/11/2012,517.51,,1713072,,1438,,
03/12/2012,517.56,,1713671,,--,,
03/13/2012,517.60,,1714151,,--,,
03/14/2012,517.59,,1714031,,--,,
03/15/2012,517.59,,1714031,,--,,
03/16/2012,516.90,,1705766,,--,,
03/17/2012,516.66,,1702895,,--,,
03/18/2012,516.62,,1702417,,--,,
03/19/2012,516.84,,1705048,,2631,,
03/20/2012,517.45,,1712353,,7305,,
03/21/2012,518.21,,1721469,,9116,,
03/22/2012,518.75,,1727956,,6487,,
03/23/2012,519.23,,1733729,,5773,,
03/24/2012,519.67,,1739027,,5298,,
03/25/2012,520.19,,1745296,,6269,,
03/26/2012,520.42,,1748071,,2775,,
03/27/2012,520.70,,1751452,,3381,,
03/28/2012,520.95,,1754472,,3020,,
03/29/2012,521.20,,1757494,,3022,,
03/30/2012,--,,--,,--,,
03/31/2012,521.73,,1763906,,--,,
04/01/2012,521.97,,1766813,,2907,,
04/02/2012,522.22,,1769842,,3029,,
04/03/2012,522.35,,1771418,,1576,,
04/04/2012,521.90,,1765965,,-5453,,
04/05/2012,521.23,,1757856,,-8109,,
04/06/2012,520.55,,1749640,,-8216,,
04/07/2012,519.92,,1742040,,-7600,,
04/08/2012,520.10,,1744210,,2170,,
04/09/2012,520.09,,1744090,,-120,,
04/10/2012,519.73,,1739750,,-4340,,
04/11/2012,519.69,,1739268,,-482,,
04/12/2012,519.68,,1739148,,-120,,
04/13/2012,519.21,,1733489,,-5659,,
04/14/2012,518.98,,1730721,,-2768,,
04/15/2012,--,,--,,--,,
04/16/2012,519.61,,1738305,,--,,
04/17/2012,519.62,,1738425,,120,,
04/18/2012,519.59,,1738064,,-361,,
04/19/2012,519.56,,1737702,,-362,,
04/20/2012,519.22,,1733609,,-4093,,
04/21/2012,518.87,,1729399,,-4210,,
04/22/2012,518.52,,1725192,,-4207,,
04/23/2012,518.14,,1720628,,-4564,,
04/24/2012,517.55,,1713551,,-7077,,
04/25/2012,516.89,,1705647,,-7904,,
04/26/2012,515.89,,1693694,,-11953,,
04/27/2012,514.88,,1681651,,-12043,,
04/28/2012,513.88,,1669756,,-11895,,
04/29/2012,512.91,,1658246,,-11510,,
04/30/2012,511.94,,1646764,,-11482,,
05/01/2012,511.09,,1636724,,-10040,,
05/02/2012,510.38,,1628355,,-8369,,
05/03/2012,509.70,,1620352,,-8003,,
05/04/2012,509.01,,1612246,,-8106,,
05/05/2012,508.34,,1604388,,-7858,,
05/06/2012,507.64,,1596193,,-8195,,
05/07/2012,506.75,,1585793,,-10400,,
05/08/2012,505.76,,1574253,,-11540,,
05/09/2012,504.64,,1561231,,-13022,,
05/10/2012,503.33,,1546048,,-15183,,
05/11/2012,502.00,,1530685,,-15363,,
05/12/2012,500.66,,1515259,,-15426,,
05/13/2012,499.62,,1503324,,-11935,,
05/14/2012,498.60,,1491649,,-11675,,
05/15/2012,497.59,,1480119,,-11530,,
05/16/2012,496.90,,1472260,,-7859,,
05/17/2012,496.17,,1463960,,-8300,,
05/18/2012,495.47,,1456017,,-7943,,
05/19/2012,494.79,,1448314,,-7703,,
05/20/2012,494.09,,1440399,,-7915,,
05/21/2012,493.37,,1432274,,-8125,,
05/22/2012,492.53,,1422814,,-9460,,
05/23/2012,491.81,,1414722,,-8092,,
05/24/2012,490.59,,1401047,,-13675,,
05/25/2012,489.02,,1383514,,-17533,,
05/26/2012,487.38,,1365279,,-18235,,
05/27/2012,486.11,,1351214,,-14065,,
05/28/2012,485.10,,1340064,,-11150,,
05/29/2012,484.10,,1329054,,-11010,,
05/30/2012,483.06,,1317636,,-11418,,
05/31/2012,482.06,,1306689,,-10947,,
06/01/2012,481.06,,1295771,,-10918,,
06/02/2012,480.01,,1284341,,-11430,,
06/03/2012,478.75,,1270670,,-13671,,
06/04/2012,477.42,,1256291,,-14379,,
06/05/2012,475.85,,1239368,,--,,
06/06/2012,474.24,,1222130,,--,,
06/07/2012,472.72,,1205925,,-16205,,
06/08/2012,471.14,,1189153,,-16772,,
06/09/2012,469.81,,1175094,,-14059,,
06/10/2012,468.80,,1164454,,-10640,,
06/11/2012,467.79,,1153844,,-10610,,
06/12/2012,466.76,,1143057,,-10787,,
06/13/2012,465.41,,1128968,,-14089,,
06/14/2012,463.72,,1111411,,-17557,,
06/15/2012,461.57,,1089205,,-22206,,
06/16/2012,459.42,,1067145,,-22060,,
06/17/2012,457.65,,1049096,,-18049,,
06/18/2012,455.85,,1030846,,-18250,,
06/19/2012,454.07,,1012902,,-17944,,
06/20/2012,452.54,,997563,,-15339,,
06/21/2012,451.07,,982898,,-14665,,
06/22/2012,449.35,,965831,,-17067,,
06/23/2012,447.53,,947882,,-17949,,
06/24/2012,445.71,,930045,,-17837,,
06/25/2012,444.27,,916013,,-14032,,
06/26/2012,442.83,,902053,,-13960,,
06/27/2012,441.71,,891246,,-10807,,
06/28/2012,440.59,,880483,,-10763,,
06/29/2012,439.23,,867472,,-13011,,
06/30/2012,438.09,,856617,,-10855,,
07/01/2012,438.03,,856047,,-570,,
07/02/2012,437.94,,855192,,-855,,
07/03/2012,436.39,,840516,,-14676,,
07/04/2012,435.69,,833917,,-6599,,
07/05/2012,435.24,,829684,,-4233,,
07/06/2012,434.81,,825645,,-4039,,
07/07/2012,434.39,,821707,,-3938,,
07/08/2012,433.61,,814411,,-7296,,
07/09/2012,432.84,,807231,,-7180,,
07/10/2012,432.06,,799979,,-7252,,
07/11/2012,431.28,,792749,,-7230,,
07/12/2012,430.50,,785542,,-7207,,
07/13/2012,429.59,,777162,,-8380,,
07/14/2012,428.46,,766799,,-10363,,
07/15/2012,427.69,,759765,,-7034,,
07/16/2012,426.89,,752481,,-7284,,
07/17/2012,426.85,,752117,,-364,,
07/18/2012,426.76,,751299,,-818,,
07/19/2012,426.54,,749301,,-1998,,
07/20/2012,426.11,,745402,,-3899,,
07/21/2012,425.69,,741605,,-3797,,
07/22/2012,425.25,,737622,,-3983,,
07/23/2012,424.82,,733738,,-3884,,
07/24/2012,424.39,,729862,,-3876,,
07/25/2012,424.29,,728961,,-901,,
07/26/2012,423.85,,725004,,-3957,,
07/27/2012,422.59,,713718,,-11286,,
07/28/2012,421.82,,706853,,-6865,,
07/29/2012,420.41,,694348,,-12505,,
07/30/2012,419.39,,685353,,-8995,,
07/31/2012,418.54,,677891,,-7462,,
08/01/2012,417.70,,670547,,-7344,,
08/02/2012,416.67,,661583,,-8964,,
08/03/2012,415.79,,653960,,-7623,,
08/04/2012,414.78,,645252,,-8708,,
08/05/2012,414.69,,644478,,-774,,
08/06/2012,414.62,,643876,,-602,,
08/07/2012,414.46,,642502,,-1374,,
08/08/2012,414.37,,641729,,-773,,
08/09/2012,414.28,,640957,,-772,,
08/10/2012,414.19,,640185,,-772,,
08/11/2012,414.08,,639242,,-943,,
08/12/2012,414.01,,638643,,-599,,
08/13/2012,413.93,,637957,,-686,,
08/14/2012,413.82,,637016,,-941,,
08/15/2012,413.73,,636245,,-771,,
08/16/2012,413.66,,635647,,-598,,
08/17/2012,413.57,,634877,,-770,,
08/18/2012,413.47,,634022,,-855,,
08/19/2012,413.37,,633168,,-854,,
08/20/2012,413.28,,632400,,-768,,
08/21/2012,412.83,,628563,,-3837,,
08/22/2012,412.37,,624650,,-3913,,
08/23/2012,411.91,,620747,,-3903,,
08/24/2012,411.45,,616852,,-3895,,
08/25/2012,411.34,,615922,,-930,,
08/26/2012,411.25,,615161,,-761,,
08/27/2012,410.89,,612123,,-3038,,
08/28/2012,409.94,,604132,,-7991,,
08/29/2012,409.49,,600361,,-3771,,
08/30/2012,409.36,,599273,,-1088,,
08/31/2012,409.27,,598520,,-753,,
09/01/2012,409.16,,597600,,-920,,
09/02/2012,409.09,,597016,,-584,,
09/03/2012,409.06,,596765,,-251,,
09/04/2012,409.63,,601533,,4768,,
09/05/2012,410.43,,608249,,6716,,
09/06/2012,410.93,,612460,,4211,,
09/07/2012,411.45,,616852,,4392,,
09/08/2012,412.20,,623207,,6355,,
09/09/2012,412.93,,629415,,6208,,
09/10/2012,413.52,,634450,,5035,,
09/11/2012,--,,--,,--,,
09/12/2012,414.78,,645252,,--,,
09/13/2012,415.23,,649126,,3874,,
09/14/2012,415.66,,652837,,3711,,
09/15/2012,415.91,,654998,,2161,,
09/16/2012,416.07,,656382,,1384,,
09/17/2012,416.11,,656728,,346,,
09/18/2012,415.84,,654392,,-2336,,
09/19/2012,415.39,,650506,,-3886,,
09/20/2012,415.03,,647403,,-3103,,
09/21/2012,414.55,,643275,,--,,
09/22/2012,414.46,,642502,,--,,
09/23/2012,414.40,,641987,,--,,
09/24/2012,414.32,,641300,,-687,,
09/25/2012,414.24,,640614,,-686,,
09/26/2012,414.31,,641215,,601,,
09/27/2012,414.31,,641215,,0,,
09/28/2012,414.28,,640957,,-258,,
09/29/2012,414.22,,640443,,-514,,
09/30/2012,414.17,,640014,,-429,,
10/01/2012,414.17,,640014,,0,,
10/02/2012,414.19,,640185,,171,,
10/03/2012,414.05,,638985,,-1200,,
10/04/2012,413.99,,638471,,-514,,
10/05/2012,413.91,,637786,,-685,,
10/06/2012,413.86,,637358,,-428,,
10/07/2012,413.96,,638214,,856,,
10/08/2012,414.14,,639757,,1543,,
10/09/2012,414.48,,642674,,2917,,
10/10/2012,415.17,,648609,,--,,
10/11/2012,415.74,,653528,,4919,,
10/12/2012,416.02,,655949,,2421,,
10/13/2012,416.23,,657757,,1808,,
10/14/2012,416.23,,657767,,10,,
10/15/2012,416.23,,657767,,0,,
10/16/2012,416.17,,657248,,-519,,
10/17/2012,416.48,,659934,,2686,,
10/18/2012,416.89,,663494,,3560,,
10/19/2012,416.78,,662538,,-956,,
10/20/2012,416.38,,659067,,-3471,,
10/21/2012,415.94,,655257,,-3810,,
10/22/2012,415.55,,651887,,-3370,,
10/23/2012,415.30,,649730,,-2157,,
10/24/2012,415.23,,649126,,-604,,
10/25/2012,415.35,,650161,,1035,,
10/26/2012,415.95,,655344,,5183,,
10/27/2012,416.82,,662886,,7542,,
10/28/2012,417.52,,668977,,--,,
10/29/2012,417.72,,670722,,1745,,
10/30/2012,417.92,,672468,,1746,,
10/31/2012,418.14,,674390,,1922,,
11/01/2012,418.18,,674740,,350,,
11/02/2012,418.17,,674653,,-87,,
11/03/2012,418.15,,674478,,-175,,
11/04/2012,418.09,,673953,,-525,,
11/05/2012,418.06,,673691,,-262,,
11/06/2012,418.40,,676665,,--,,
11/07/2012,418.88,,680872,,4207,,
11/08/2012,419.80,,688963,,8091,,
11/09/2012,420.41,,694348,,5385,,
11/10/2012,420.85,,698241,,3893,,
11/11/2012,421.28,,702054,,3813,,
11/12/2012,421.71,,705875,,3821,,
11/13/2012,421.96,,708100,,2225,,
11/14/2012,421.87,,707298,,-802,,
11/15/2012,--,,--,,--,,
11/16/2012,421.05,,700014,,--,,
11/17/2012,420.60,,696028,,-3986,,
11/18/2012,420.55,,695586,,-442,,
11/19/2012,421.18,,701167,,5581,,
11/20/2012,422.56,,713450,,12283,,
11/21/2012,423.67,,723388,,9938,,
11/22/2012,424.60,,731754,,8366,,
11/23/2012,425.51,,739975,,8221,,
11/24/2012,426.43,,748303,,8328,,
11/25/2012,427.30,,756211,,7908,,
11/26/2012,428.23,,764696,,8485,,
11/27/2012,429.15,,773121,,8425,,
11/28/2012,430.13,,782131,,9010,,
11/29/2012,431.46,,794415,,12284,,
11/30/2012,432.85,,807324,,12909,,
12/01/2012,434.18,,819741,,12417,,
12/02/2012,435.56,,832693,,12952,,
12/03/2012,437.20,,848175,,15482,,
12/04/2012,439.11,,866327,,18152,,
12/05/2012,440.73,,881826,,15499,,
12/06/2012,442.39,,897802,,15976,,
12/07/2012,443.76,,911061,,13259,,
12/08/2012,444.68,,920001,,8940,,
12/09/2012,445.07,,923800,,3799,,
12/10/2012,445.45,,927506,,3706,,
12/11/2012,446.76,,940321,,12815,,
12/12/2012,448.19,,954378,,14057,,
12/13/2012,449.81,,970386,,16008,,
12/14/2012,451.37,,985885,,15499,,
12/15/2012,452.93,,1001465,,15580,,
12/16/2012,454.46,,1016825,,15360,,
12/17/2012,455.99,,1032261,,15436,,
12/18/2012,457.48,,1047368,,15107,,
12/19/2012,458.30,,1055713,,8345,,
12/20/2012,458.65,,1059281,,3568,,
12/21/2012,458.97,,1062547,,3266,,
12/22/2012,459.00,,1062853,,306,,
12/23/2012,--,,--,,--,,
12/24/2012,459.05,,1063364,,--,,
12/25/2012,459.42,,1067145,,3781,,
12/26/2012,459.78,,1070829,,3684,,
12/27/2012,460.15,,1074619,,3790,,
12/28/2012,460.52,,1078413,,3794,,
12/29/2012,461.26,,1086015,,7602,,
12/30/2012,462.00,,1093634,,7619,,
12/31/2012,462.46,,1098379,,4745,,
01/01/2013,462.93,,1103234,,4855,,
01/02/2013,463.29,,1106958,,3724,,
01/03/2013,463.65,,1110686,,3728,,
01/04/2013,464.02,,1114521,,3835,,
01/05/2013,464.78,,1122413,,7892,,
01/06/2013,465.53,,1130218,,7805,,
01/07/2013,465.97,,1134806,,4588,,
01/08/2013,466.29,,1138146,,3340,,
01/09/2013,467.04,,1145986,,7840,,
01/10/2013,467.71,,1153005,,7019,,
01/11/2013,468.40,,1160248,,7243,,
01/12/2013,469.10,,1167611,,7363,,
01/13/2013,469.80,,1174989,,7378,,
01/14/2013,470.27,,1179951,,--,,
01/15/2013,470.61,,1183545,,3594,,
01/16/2013,--,,--,,--,,
01/17/2013,471.70,,1195089,,--,,
01/18/2013,427.01,,1198379,,3290,,
01/19/2013,472.32,,1201672,,3293,,
01/20/2013,472.63,,1204967,,3295,,
01/21/2013,472.93,,1208159,,3192,,
01/22/2013,473.25,,1211567,,3408,,
01/23/2013,473.58,,1215085,,3518,,
01/24/2013,473.92,,1218712,,3627,,
01/25/2013,474.25,,1222236,,3524,,
01/26/2013,474.59,,1225871,,3635,,
01/27/2013,--,,--,,--,,
01/28/2013,--,,--,,--,,
01/29/2013,473.97,,1219246,,--,,
01/30/2013,473.63,,1215618,,-3628,,
01/31/2013,473.27,,1211780,,-3838,,
02/01/2013,473.50,,1214232,,2452,,
02/02/2013,474.20,,1221702,,7470,,
02/03/2013,474.38,,1223626,,--,,
02/04/2013,474.38,,1223626,,0,,
02/05/2013,--,,--,,--,,
02/06/2013,474.38,,1223626,,--,,
02/07/2013,474.38,,1223626,,0,,
02/08/2013,474.36,,1223412,,-214,,
02/09/2013,474.36,,1223412,,0,,
02/10/2013,474.36,,1223412,,0,,
02/11/2013,474.35,,1223305,,-107,,
02/12/2013,474.35,,1223305,,0,,
02/13/2013,474.34,,1223198,,-107,,
02/14/2013,474.34,,1223198,,0,,
02/15/2013,474.33,,1223091,,-107,,
02/16/2013,474.09,,1220527,,-2564,,
02/17/2013,473.76,,1217005,,-3522,,
02/18/2013,473.44,,1213592,,-3413,,
02/19/2013,473.09,,1209863,,-3729,,
02/20/2013,472.73,,1206031,,-3832,,
02/21/2013,472.38,,1202309,,-3722,,
02/22/2013,472.33,,1201778,,-531,,
02/23/2013,472.30,,1201459,,-319,,
02/24/2013,472.80,,1206776,,5317,,
02/25/2013,473.11,,1210076,,3300,,
02/26/2013,473.43,,1213485,,3409,,
02/27/2013,473.72,,1216578,,3093,,
02/28/2013,474.15,,1221168,,4590,,
03/01/2013,474.45,,1224374,,3206,,
03/02/2013,474.75,,1227582,,3208,,
03/03/2013,475.06,,1230900,,3318,,
03/04/2013,--,,--,,--,,
03/05/2013,475.14,,1231757,,--,,
03/06/2013,475.35,,1234007,,2250,,
03/07/2013,475.67,,1237437,,3430,,
03/08/2013,476.02,,1241215,,3778,,
03/09/2013,476.32,,1244441,,3226,,
03/10/2013,--,,--,,--,,
03/11/2013,476.95,,1251223,,--,,
03/12/2013,477.35,,1255536,,4313,,
03/13/2013,477.65,,1258774,,3238,,
03/14/2013,477.95,,1262015,,--,,
03/15/2013,478.23,,1265042,,3027,,
03/16/2013,478.52,,1268179,,3137,,
03/17/2013,--,,--,,--,,
03/18/2013,--,,--,,--,,
03/19/2013,--,,--,,--,,
03/20/2013,478.99,,1273270,,--,,
03/21/2013,479.19,,1275438,,2168,,
03/22/2013,479.47,,1278476,,3038,,
03/23/2013,479.77,,1281733,,3257,,
03/24/2013,480.07,,1284994,,3261,,
03/25/2013,480.37,,1288256,,3262,,
03/26/2013,480.65,,1291304,,3048,,
03/27/2013,480.93,,1294354,,3050,,
03/28/2013,481.00,,1295117,,--,,
03/29/2013,481.00,,1295117,,0,,
03/30/2013,480.98,,1294899,,-218,,
03/31/2013,481.34,,1298825,,3926,,
04/01/2013,481.37,,1299152,,327,,
04/02/2013,481.37,,1299152,,0,,
04/03/2013,481.33,,1298716,,-436,,
04/04/2013,480.95,,1294572,,-4144,,
04/05/2013,480.40,,1288583,,--,,
04/06/2013,479.72,,1281190,,-7393,,
04/07/2013,479.34,,1277065,,-4125,,
04/08/2013,478.96,,1272945,,-4120,,
04/09/2013,478.59,,1268937,,-4008,,
04/10/2013,478.21,,1264825,,-4112,,
04/11/2013,--,,--,,--,,
04/12/2013,477.21,,1254026,,--,,
04/13/2013,476.50,,1246377,,-7649,,
04/14/2013,475.82,,1239047,,-7330,,
04/15/2013,475.16,,1231971,,-7076,,
04/16/2013,474.74,,1227475,,-4496,,
04/17/2013,473.75,,1216898,,-10577,,
04/18/2013,472.73,,1206031,,-10867,,
04/19/2013,472.03,,1198591,,-7440,,
04/20/2013,471.31,,1190954,,-7637,,
04/21/2013,470.75,,1185025,,-5929,,
04/22/2013,470.05,,1177627,,-7398,,
04/23/2013,469.34,,1170139,,-7488,,
04/24/2013,468.59,,1162245,,-7894,,
04/25/2013,467.88,,1154788,,-7457,,
04/26/2013,466.87,,1144208,,-10580,,
04/27/2013,465.86,,1133658,,-10550,,
04/28/2013,465.10,,1125741,,-7917,,
04/29/2013,464.35,,1117945,,-7796,,
04/30/2013,463.58,,1109961,,-7984,,
05/01/2013,462.97,,1103648,,-6313,,
05/02/2013,462.54,,1099205,,-4443,,
05/03/2013,462.11,,1094768,,-4437,,
05/04/2013,461.98,,1093428,,-1340,,
05/05/2013,461.34,,1086838,,-6590,,
05/06/2013,460.38,,1076977,,-9861,,
05/07/2013,459.14,,1064283,,-12694,,
05/08/2013,458.04,,1053065,,-11218,,
05/09/2013,456.92,,1041682,,-11383,,
05/10/2013,455.81,,1030441,,-11241,,
05/11/2013,454.70,,1019241,,-11200,,
05/12/2013,--,,--,,--,,
05/13/2013,452.94,,1001565,,--,,
05/14/2013,452.17,,993865,,-7700,,
05/15/2013,451.36,,985785,,-8080,,
05/16/2013,450.22,,974451,,-11334,,
05/17/2013,448.76,,960000,,-14451,,
05/18/2013,447.60,,948570,,-11430,,
05/19/2013,446.46,,937381,,-11189,,
05/20/2013,445.32,,926238,,-11143,,
05/21/2013,443.93,,912711,,-13527,,
05/22/2013,442.77,,901473,,-11238,,
05/23/2013,442.44,,898285,,-3188,,
05/24/2013,440.47,,879332,,-18953,,
05/25/2013,439.24,,867568,,-11764,,
05/26/2013,437.40,,850070,,-17498,,
05/27/2013,435.95,,836366,,-13704,,
05/28/2013,434.39,,821707,,-14659,,
05/29/2013,433.27,,811238,,-10469,,
05/30/2013,431.89,,798401,,-12837,,
05/31/2013,430.43,,784896,,-13505,,
06/01/2013,428.99,,771654,,-13242,,
06/02/2013,427.52,,758215,,-13439,,
06/03/2013,426.02,,744586,,-13629,,
06/04/2013,424.29,,728961,,-15625,,
06/05/2013,422.83,,715863,,-13098,,
06/06/2013,421.36,,702764,,-13099,,
06/07/2013,419.85,,689404,,-13360,,
06/08/2013,418.40,,676665,,-12739,,
06/09/2013,416.92,,663755,,-12910,,
06/10/2013,415.42,,650765,,--,,
06/11/2013,414.27,,640871,,--,,
06/12/2013,412.84,,628648,,-12223,,
06/13/2013,411.66,,618629,,-10019,,
06/14/2013,410.28,,606987,,-11642,,
06/15/2013,408.78,,594428,,-12559,,
06/16/2013,407.59,,584534,,-9894,,
06/17/2013,406.44,,575032,,-9502,,
06/18/2013,404.95,,562808,,-12224,,
06/19/2013,403.42,,550357,,-12451,,
06/20/2013,401.86,,537770,,-12587,,
06/21/2013,400.34,,525610,,-12160,,
06/22/2013,398.58,,511661,,-13949,,
06/23/2013,396.88,,498319,,-13342,,
06/24/2013,395.15,,484878,,-13441,,
06/25/2013,393.39,,471343,,-13535,,
06/26/2013,391.94,,460300,,-11043,,
06/27/2013,390.40,,448677,,-11623,,
06/28/2013,389.19,,439622,,-9055,,
06/29/2013,388.03,,431005,,-8617,,
06/30/2013,387.19,,424805,,-6200,,
07/01/2013,386.34,,418564,,-6241,,
07/02/2013,386.01,,416150,,-2414,,
07/03/2013,386.22,,417686,,1536,,
07/04/2013,386.49,,419663,,1977,,
07/05/2013,385.64,,413450,,-6213,,
07/06/2013,384.85,,407706,,-5744,,
07/07/2013,385.06,,409230,,1524,,
07/08/2013,384.54,,405460,,-3770,,
07/09/2013,383.54,,398247,,-7213,,
07/10/2013,383.73,,399614,,1367,,
07/11/2013,383.30,,396523,,-3091,,
07/12/2013,382.43,,390295,,-6228,,
07/13/2013,381.60,,384388,,-5907,,
07/14/2013,381.81,,385879,,1491,,
07/15/2013,381.38,,382827,,-3052,,
07/16/2013,380.23,,374708,,-8119,,
07/17/2013,380.11,,373865,,-843,,
07/18/2013,379.44,,369168,,-4697,,
07/19/2013,378.56,,363031,,-6137,,
07/20/2013,377.67,,356863,,-6168,,
07/21/2013,376.80,,350870,,-5993,,
07/22/2013,375.96,,344918,,-5952,,
07/23/2013,375.30,,340467,,-4451,,
07/24/2013,374.94,,338048,,-2419,,
07/25/2013,374.82,,337243,,-805,,
07/26/2013,374.43,,334631,,-2612,,
07/27/2013,373.93,,331293,,-3338,,
07/28/2013,373.42,,327900,,-3393,,
07/29/2013,372.60,,322471,,-5429,,
07/30/2013,372.19,,319769,,-2702,,
07/31/2013,372.07,,318979,,-790,,
08/01/2013,372.42,,321284,,2305,,
08/02/2013,372.75,,323462,,2178,,
08/03/2013,372.44,,321416,,-2046,,
08/04/2013,371.96,,318256,,-3160,,
08/05/2013,371.36,,314323,,-3933,,
08/06/2013,371.21,,313342,,-981,,
08/07/2013,371.78,,317074,,3732,,
08/08/2013,371.74,,316812,,-262,,
08/09/2013,372.00,,318519,,1707,,
08/10/2013,372.41,,321218,,2699,,
08/11/2013,372.92,,324586,,3368,,
08/12/2013,373.88,,330960,,6374,,
08/13/2013,375.41,,341208,,10248,,
08/14/2013,376.24,,347031,,5823,,
08/15/2013,376.70,,350183,,3152,,
08/16/2013,377.07,,352726,,2543,,
08/17/2013,377.48,,355551,,2825,,
08/18/2013,378.50,,362614,,7063,,
08/19/2013,379.73,,371198,,8584,,
08/20/2013,380.90,,379431,,8233,,
08/21/2013,382.06,,387658,,8227,,
08/22/2013,382.90,,393655,,5997,,
08/23/2013,383.64,,398966,,5311,,
08/24/2013,384.74,,406909,,7943,,
08/25/2013,386.02,,416223,,9314,,
08/26/2013,387.25,,425246,,9023,,
08/27/2013,388.40,,433747,,8501,,
08/28/2013,389.57,,442458,,8711,,
08/29/2013,390.89,,452363,,9905,,
08/30/2013,391.87,,459769,,7406,,
08/31/2013,392.52,,464705,,4936,,
09/01/2013,393.50,,472185,,--,,
09/02/2013,394.50,,479863,,7678,,
09/03/2013,395.45,,487199,,7336,,
09/04/2013,396.15,,492631,,5432,,
09/05/2013,396.74,,497226,,4595,,
09/06/2013,396.97,,499022,,1796,,
09/07/2013,397.58,,503797,,4775,,
09/08/2013,398.17,,508431,,4634,,
09/09/2013,398.57,,511582,,3151,,
09/10/2013,399.15,,516163,,4581,,
09/11/2013,398.99,,514898,,-1265,,
09/12/2013,399.21,,516638,,1740,,
09/13/2013,398.60,,511818,,-4820,,
09/14/2013,398.09,,507802,,-4016,,
09/15/2013,398.00,,507094,,-708,,
09/16/2013,397.45,,502778,,-4316,,
09/17/2013,397.34,,501916,,-862,,
09/18/2013,397.25,,501212,,-704,,
09/19/2013,397.19,,500742,,-470,,
09/20/2013,397.11,,500117,,-625,,
09/21/2013,396.79,,497617,,-2500,,
09/22/2013,396.95,,498866,,1249,,
09/23/2013,396.96,,498944,,78,,
09/24/2013,397.52,,503326,,4382,,
09/25/2013,398.10,,507880,,4554,,
09/26/2013,398.50,,511030,,3150,,
09/27/2013,398.78,,513239,,2209,,
09/28/2013,398.51,,511109,,-2130,,
09/29/2013,398.10,,507880,,-3229,,
09/30/2013,397.66,,504424,,-3456,,
10/01/2013,397.61,,504032,,-392,,
10/02/2013,397.55,,503562,,-470,,
10/03/2013,397.49,,503091,,-471,,
10/04/2013,396.88,,498319,,-4772,,
10/05/2013,396.11,,492320,,-5999,,
10/06/2013,396.06,,491931,,-389,,
10/07/2013,395.75,,489524,,-2407,,
10/08/2013,394.90,,482946,,-6578,,
10/09/2013,394.94,,483255,,309,,
10/10/2013,394.95,,483332,,77,,
10/11/2013,394.95,,483332,,0,,
10/12/2013,393.87,,475020,,-8312,,
10/13/2013,394.04,,476325,,1305,,
10/14/2013,393.60,,472951,,-3374,,
10/15/2013,392.82,,466990,,-5961,,
10/16/2013,392.73,,466304,,-686,,
10/17/2013,392.77,,466609,,305,,
10/18/2013,392.81,,466914,,305,,
10/19/2013,392.45,,464173,,-2741,,
10/20/2013,392.18,,462121,,-2052,,
10/21/2013,391.86,,459693,,-2428,,
10/22/2013,391.51,,457043,,-2650,,
10/23/2013,391.28,,455305,,-1738,,
10/24/2013,391.38,,456060,,755,,
10/25/2013,390.73,,451158,,-4902,,
10/26/2013,390.29,,447851,,-3307,,
10/27/2013,390.07,,446201,,-1650,,
10/28/2013,389.16,,439398,,-6803,,
10/29/2013,388.63,,435454,,-3944,,
10/30/2013,388.25,,432635,,-2819,,
10/31/2013,388.40,,433747,,1112,,
11/01/2013,388.70,,435974,,2227,,
11/02/2013,388.70,,435974,,0,,
11/03/2013,389.26,,440144,,4170,,
11/04/2013,390.00,,445676,,5532,,
11/05/2013,390.76,,451384,,5708,,
11/06/2013,--,,--,,--,,
11/07/2013,392.47,,464325,,--,,
11/08/2013,393.24,,470196,,5871,,
11/09/2013,393.68,,473564,,3368,,
11/10/2013,394.17,,477324,,3760,,
11/11/2013,394.74,,481712,,4388,,
11/12/2013,395.24,,485574,,3862,,
11/13/2013,395.72,,489291,,3717,,
11/14/2013,396.04,,491776,,2485,,
11/15/2013,396.66,,496602,,4826,,
11/16/2013,396.95,,498866,,2264,,
11/17/2013,397.25,,501212,,2346,,
11/18/2013,397.54,,503483,,2271,,
11/19/2013,397.84,,505837,,2354,,
11/20/2013,398.16,,508352,,2515,,
11/21/2013,398.17,,508431,,79,,
11/22/2013,398.17,,508431,,0,,
11/23/2013,398.17,,508431,,0,,
11/24/2013,398.13,,508116,,-315,,
11/25/2013,--,,--,,--,,
11/26/2013,398.14,,508195,,--,,
11/27/2013,398.46,,510714,,2519,,
