05/18/2015,ThecapacitywasrevisedinApril2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
01/27/2012,4823.26,,152633,,451,,
01/28/2012,4823.40,,152888,,255,,
01/29/2012,4823.48,,153059,,171,,
01/30/2012,4823.54,,153195,,136,,
01/31/2012,4823.57,,153224,,29,,
02/01/2012,4823.64,,153387,,163,,
02/02/2012,4823.70,,153482,,95,,
02/03/2012,4823.72,,153538,,56,,
02/04/2012,4823.70,,153494,,-44,,
02/05/2012,4823.73,,153552,,58,,
02/06/2012,4823.73,,153555,,3,,
02/07/2012,4823.74,,153568,,13,,
02/08/2012,4823.76,,153616,,48,,
02/09/2012,4823.74,,153570,,-46,,
02/10/2012,4823.79,,153661,,91,,
02/11/2012,4823.84,,153762,,101,,
02/12/2012,4823.89,,153880,,118,,
02/13/2012,4823.99,,154085,,205,,
02/14/2012,4823.98,,154061,,-24,,
02/15/2012,4824.09,,154262,,201,,
02/16/2012,4824.08,,154257,,-5,,
02/17/2012,4824.05,,154203,,-54,,
02/18/2012,4824.10,,154285,,82,,
02/19/2012,4824.13,,154358,,73,,
02/20/2012,4824.10,,154299,,-59,,
02/21/2012,4824.15,,154390,,91,,
02/22/2012,4824.20,,154481,,91,,
02/23/2012,4824.26,,154620,,139,,
02/24/2012,4824.30,,154700,,80,,
02/25/2012,4824.41,,154914,,214,,
02/26/2012,4824.48,,155056,,142,,
02/27/2012,4824.56,,155228,,172,,
02/28/2012,4824.63,,155337,,109,,
02/29/2012,4824.77,,155622,,285,,
03/01/2012,4824.88,,155838,,216,,
03/02/2012,4824.93,,155967,,129,,
03/03/2012,4825.01,,156120,,153,,
03/04/2012,4825.11,,156328,,208,,
03/05/2012,4825.26,,156630,,302,,
03/06/2012,4825.44,,156981,,351,,
03/07/2012,4825.51,,157125,,144,,
03/08/2012,4825.62,,157361,,236,,
03/09/2012,4825.76,,157632,,271,,
03/10/2012,4826.00,,158125,,493,,
03/11/2012,4826.17,,158464,,339,,
03/12/2012,4826.29,,158694,,230,,
03/13/2012,4826.67,,159487,,793,,
03/14/2012,4827.51,,161208,,1721,,
03/15/2012,4828.93,,164153,,2945,,
03/16/2012,4831.83,,170270,,6117,,
03/17/2012,4833.41,,173675,,3405,,
03/18/2012,4834.20,,175407,,1732,,
03/19/2012,4834.72,,176526,,1119,,
03/20/2012,4835.19,,177574,,1048,,
03/21/2012,4835.89,,179112,,1538,,
03/22/2012,4836.77,,181080,,1968,,
03/23/2012,4837.56,,182821,,1741,,
03/24/2012,4838.18,,184235,,1414,,
03/25/2012,4838.78,,185584,,1349,,
03/26/2012,4839.26,,186705,,1121,,
03/27/2012,4839.75,,187807,,1102,,
03/28/2012,4840.51,,189563,,1756,,
03/29/2012,4841.15,,191049,,1486,,
03/30/2012,4841.86,,192700,,1651,,
03/31/2012,4842.93,,195218,,2518,,
04/01/2012,4843.75,,197123,,1905,,
04/02/2012,4844.40,,198635,,1512,,
04/03/2012,4845.06,,200256,,1621,,
04/04/2012,4845.84,,202136,,1880,,
04/05/2012,4846.45,,203622,,1486,,
04/06/2012,4846.76,,204348,,726,,
04/07/2012,4847.31,,205679,,1331,,
04/08/2012,4847.84,,207005,,1326,,
04/09/2012,4848.43,,208440,,1435,,
04/10/2012,4849.16,,210223,,1783,,
04/11/2012,4849.85,,211945,,1722,,
04/12/2012,4850.44,,213441,,1496,,
04/13/2012,4850.72,,214112,,671,,
04/14/2012,4851.05,,214941,,829,,
04/15/2012,4850.90,,214562,,-379,,
04/16/2012,4851.03,,214904,,342,,
04/17/2012,4851.66,,216508,,1604,,
04/18/2012,4852.11,,217636,,1128,,
04/19/2012,4852.72,,219184,,1548,,
04/20/2012,4853.61,,221477,,2293,,
04/21/2012,4854.49,,223709,,2232,,
04/22/2012,4855.52,,226399,,2690,,
04/23/2012,4856.51,,229012,,2613,,
04/24/2012,4857.30,,231093,,2081,,
04/25/2012,4857.81,,232431,,1338,,
04/26/2012,4860.15,,238711,,6280,,
04/27/2012,4861.27,,241760,,3049,,
04/28/2012,4861.95,,243626,,1866,,
04/29/2012,4862.52,,245191,,1565,,
04/30/2012,4863.21,,247068,,1877,,
05/01/2012,4863.75,,248567,,1499,,
05/02/2012,4864.20,,249834,,1267,,
05/03/2012,4864.64,,251069,,1235,,
05/04/2012,4864.91,,251818,,749,,
05/05/2012,4865.22,,252703,,885,,
05/06/2012,4865.50,,253460,,757,,
05/07/2012,4865.77,,254230,,770,,
05/08/2012,4865.89,,254558,,328,,
05/09/2012,4866.03,,254985,,427,,
05/10/2012,4866.12,,255256,,271,,
05/11/2012,4866.38,,255943,,687,,
05/12/2012,4866.58,,256522,,579,,
05/13/2012,4866.73,,256945,,423,,
05/14/2012,4866.99,,257712,,767,,
05/15/2012,4867.09,,257984,,272,,
05/16/2012,4867.31,,258613,,629,,
05/17/2012,4867.48,,259107,,494,,
05/18/2012,4867.59,,259413,,306,,
05/19/2012,4867.75,,259878,,465,,
05/20/2012,4867.83,,260134,,256,,
05/21/2012,4867.89,,260283,,149,,
05/22/2012,4867.97,,260501,,218,,
05/23/2012,4867.92,,260372,,-129,,
05/24/2012,4867.93,,260400,,28,,
05/25/2012,4867.89,,260257,,-143,,
05/26/2012,4867.92,,260360,,103,,
05/27/2012,4867.93,,260381,,21,,
05/28/2012,4867.94,,260444,,63,,
05/29/2012,4867.95,,260438,,-6,,
05/30/2012,4867.87,,260228,,-210,,
05/31/2012,4867.85,,260157,,-71,,
06/01/2012,4867.86,,260208,,51,,
06/02/2012,4867.87,,260234,,26,,
06/03/2012,4867.89,,260263,,29,,
06/04/2012,4868.06,,260743,,480,,
06/05/2012,4868.33,,261542,,799,,
06/06/2012,4868.51,,262061,,519,,
06/07/2012,4868.67,,262524,,463,,
06/08/2012,4868.67,,262534,,10,,
06/09/2012,4868.56,,262231,,-303,,
06/10/2012,4868.41,,261755,,-476,,
06/11/2012,4868.39,,261717,,-38,,
06/12/2012,4868.28,,261387,,-330,,
06/13/2012,4868.24,,261297,,-90,,
06/14/2012,4868.15,,261006,,-291,,
06/15/2012,4868.19,,261127,,121,,
06/16/2012,4868.07,,260789,,-338,,
06/17/2012,4867.98,,260545,,-244,,
06/18/2012,4867.90,,260297,,-248,,
06/19/2012,4868.01,,260604,,307,,
06/20/2012,4868.17,,261075,,471,,
06/21/2012,4868.10,,260888,,-187,,
06/22/2012,4868.02,,260628,,-260,,
06/23/2012,4867.90,,260291,,-337,,
06/24/2012,4867.76,,259893,,-398,,
06/25/2012,4867.61,,259469,,-424,,
06/26/2012,4867.49,,259091,,-378,,
06/27/2012,4867.45,,259039,,-52,,
06/28/2012,4867.30,,258585,,-454,,
06/29/2012,4867.13,,258120,,-465,,
06/30/2012,4866.88,,257361,,-759,,
07/01/2012,4866.60,,256587,,-774,,
07/02/2012,4866.38,,255986,,-601,,
07/03/2012,4866.15,,255307,,-679,,
07/04/2012,4865.87,,254543,,-764,,
07/05/2012,4865.63,,253861,,-682,,
07/06/2012,4865.39,,253162,,-699,,
07/07/2012,4865.14,,252442,,-720,,
07/08/2012,4864.83,,251583,,-859,,
07/09/2012,4864.62,,251005,,-578,,
07/10/2012,4864.36,,250279,,-726,,
07/11/2012,4864.01,,249310,,-969,,
07/12/2012,4863.78,,248681,,-629,,
07/13/2012,4863.56,,248033,,-648,,
07/14/2012,--,,247335,,-698,,
07/15/2012,--,,246551,,-784,,
07/16/2012,4862.72,,245747,,-804,,
07/17/2012,4862.45,,244968,,-779,,
07/18/2012,4862.18,,244241,,-727,,
07/19/2012,4861.91,,243513,,-728,,
07/20/2012,4861.67,,242813,,-700,,
07/21/2012,4861.39,,242069,,-744,,
07/22/2012,4861.08,,241218,,-851,,
07/23/2012,4860.99,,240992,,-226,,
07/24/2012,4860.88,,240679,,-313,,
07/25/2012,4860.60,,239916,,-763,,
07/26/2012,4860.48,,239600,,-316,,
07/27/2012,4860.37,,239289,,-311,,
07/28/2012,4860.14,,238667,,-622,,
07/29/2012,4859.79,,237732,,-935,,
07/30/2012,4859.56,,237143,,-589,,
07/31/2012,4859.17,,236069,,-1074,,
08/01/2012,4858.87,,235260,,-809,,
08/02/2012,4858.66,,234701,,-559,,
08/03/2012,4858.42,,234068,,-633,,
08/04/2012,4858.21,,233494,,-574,,
08/05/2012,4857.95,,232811,,-683,,
08/06/2012,4857.54,,231707,,-1104,,
08/07/2012,4857.22,,230860,,-847,,
08/08/2012,4857.05,,230413,,-447,,
08/09/2012,4856.77,,229673,,-740,,
08/10/2012,4856.64,,229331,,-342,,
08/11/2012,4856.45,,228849,,-482,,
08/12/2012,4856.36,,228616,,-233,,
08/13/2012,4855.93,,227468,,-1148,,
08/14/2012,4855.54,,226472,,-996,,
08/15/2012,4855.08,,225264,,-1208,,
08/16/2012,4854.52,,223800,,-1464,,
08/17/2012,4854.08,,222651,,-1149,,
08/18/2012,4853.49,,221159,,-1492,,
08/19/2012,4853.12,,220218,,-941,,
08/20/2012,4852.73,,219212,,-1006,,
08/21/2012,4852.17,,217784,,-1428,,
08/22/2012,4851.42,,215891,,-1893,,
08/23/2012,4850.68,,214027,,-1864,,
08/24/2012,4849.91,,212102,,-1925,,
08/25/2012,4849.19,,210302,,-1800,,
08/26/2012,4848.73,,209172,,-1130,,
08/27/2012,4847.88,,207063,,-2109,,
08/28/2012,4847.46,,206057,,-1006,,
08/29/2012,4846.83,,204529,,-1528,,
08/30/2012,4846.38,,203445,,-1084,,
08/31/2012,4845.63,,201637,,-1808,,
09/01/2012,4844.87,,199769,,-1868,,
09/02/2012,4844.54,,199006,,-763,,
09/03/2012,4843.95,,197612,,-1394,,
09/04/2012,4843.13,,195665,,-1947,,
09/05/2012,4842.44,,194023,,-1642,,
09/06/2012,4841.66,,192224,,-1799,,
09/07/2012,4841.09,,190915,,-1309,,
09/08/2012,4840.27,,188987,,-1928,,
09/09/2012,4839.65,,187557,,-1430,,
09/10/2012,4839.02,,186148,,-1409,,
09/11/2012,4838.34,,184578,,-1570,,
09/12/2012,4838.02,,183857,,-721,,
09/13/2012,4837.66,,183066,,-791,,
09/14/2012,4837.34,,182350,,-716,,
09/15/2012,4837.06,,181711,,-639,,
09/16/2012,4836.76,,181051,,-660,,
09/17/2012,4836.81,,181141,,90,,
09/18/2012,4836.74,,180996,,-145,,
09/19/2012,4836.74,,181007,,11,,
09/20/2012,4836.69,,180890,,-117,,
09/21/2012,4836.45,,180354,,-536,,
09/22/2012,4836.28,,179966,,-388,,
09/23/2012,4836.12,,179620,,-346,,
09/24/2012,4836.19,,179775,,155,,
09/25/2012,4835.87,,179054,,-721,,
09/26/2012,4835.63,,178543,,-511,,
09/27/2012,4835.19,,177574,,-969,,
09/28/2012,4834.74,,176578,,-996,,
09/29/2012,4834.32,,175663,,-915,,
09/30/2012,4833.87,,174691,,-972,,
10/01/2012,4833.39,,173638,,-1053,,
10/02/2012,4832.90,,172569,,-1069,,
10/03/2012,4832.43,,171557,,-1012,,
10/04/2012,4831.92,,170464,,-1093,,
10/05/2012,4831.42,,169398,,-1066,,
10/06/2012,4830.95,,168399,,-999,,
10/07/2012,4830.48,,167415,,-984,,
10/08/2012,4829.96,,166307,,-1108,,
10/09/2012,4829.36,,165057,,-1250,,
10/10/2012,4828.82,,163911,,-1146,,
10/11/2012,4828.28,,162790,,-1121,,
10/12/2012,4827.73,,161660,,-1130,,
10/13/2012,4827.15,,160470,,-1190,,
10/14/2012,4826.59,,159328,,-1142,,
10/15/2012,4826.03,,158176,,-1152,,
10/16/2012,4825.45,,157005,,-1171,,
10/17/2012,4824.82,,155728,,-1277,,
10/18/2012,4824.23,,154542,,-1186,,
10/19/2012,4823.64,,153367,,-1175,,
10/20/2012,4823.03,,152180,,-1187,,
10/21/2012,4822.43,,150975,,-1205,,
10/22/2012,4821.97,,150075,,-900,,
10/23/2012,4821.46,,149084,,-991,,
10/24/2012,4820.78,,147768,,-1316,,
10/25/2012,4820.03,,146335,,-1433,,
10/26/2012,4819.31,,144937,,-1398,,
10/27/2012,4818.58,,143554,,-1383,,
10/28/2012,4817.83,,142135,,-1419,,
10/29/2012,4817.08,,140734,,-1401,,
10/30/2012,4816.33,,139335,,-1399,,
10/31/2012,4815.56,,137902,,-1433,,
11/01/2012,4815.43,,137664,,-238,,
11/02/2012,4815.24,,137320,,-344,,
11/03/2012,4814.84,,136588,,-732,,
11/04/2012,4814.65,,136239,,-349,,
11/05/2012,4814.50,,135965,,-274,,
11/06/2012,4814.41,,135800,,-165,,
11/07/2012,4814.33,,135659,,-141,,
11/08/2012,4814.27,,135550,,-109,,
11/09/2012,4814.30,,135608,,58,,
11/10/2012,4814.17,,135369,,-239,,
11/11/2012,4814.10,,135244,,-125,,
11/12/2012,4813.82,,134733,,-511,,
11/13/2012,4813.58,,134286,,-447,,
11/14/2012,4813.40,,133969,,-317,,
11/15/2012,4813.16,,133544,,-425,,
11/16/2012,4813.21,,133635,,91,,
11/17/2012,4813.73,,134562,,927,,
11/18/2012,4814.22,,135464,,902,,
11/19/2012,4814.43,,135856,,392,,
11/20/2012,4814.64,,136226,,370,,
11/21/2012,4814.50,,135972,,-254,,
11/22/2012,4814.69,,136308,,336,,
11/23/2012,4814.69,,136314,,6,,
11/24/2012,4814.74,,136409,,95,,
11/25/2012,4814.45,,135874,,-535,,
11/26/2012,4814.54,,136036,,162,,
11/27/2012,4814.82,,136550,,514,,
11/28/2012,4815.26,,137371,,821,,
11/29/2012,4816.02,,138769,,1398,,
11/30/2012,4818.70,,143797,,5028,,
12/01/2012,4820.86,,147921,,4124,,
12/02/2012,4824.54,,155172,,7251,,
12/03/2012,4825.93,,157964,,2792,,
12/04/2012,4826.74,,159636,,1672,,
12/05/2012,4829.33,,164980,,5344,,
12/06/2012,4831.06,,168628,,3648,,
12/07/2012,4832.03,,170692,,2064,,
12/08/2012,4832.48,,171672,,980,,
12/09/2012,4832.80,,172360,,688,,
12/10/2012,4833.09,,172986,,626,,
12/11/2012,4833.24,,173319,,333,,
12/12/2012,4833.52,,173917,,598,,
12/13/2012,4833.42,,173692,,-225,,
12/14/2012,4833.47,,173807,,115,,
12/15/2012,4833.49,,173822,,15,,
12/16/2012,4833.49,,173853,,31,,
12/17/2012,4833.84,,174612,,759,,
12/18/2012,4834.36,,175748,,1136,,
12/19/2012,4834.50,,176052,,304,,
12/20/2012,4834.54,,176152,,100,,
12/21/2012,4834.67,,176415,,263,,
12/22/2012,4834.99,,177112,,697,,
12/23/2012,4835.46,,178145,,1033,,
12/24/2012,4835.54,,178348,,203,,
12/25/2012,4835.83,,178998,,650,,
12/26/2012,4836.11,,179604,,606,,
12/27/2012,4836.28,,179975,,371,,
12/28/2012,4836.33,,180086,,111,,
12/29/2012,4836.51,,180503,,417,,
12/30/2012,4836.15,,179693,,-810,,
12/31/2012,4836.23,,179862,,169,,
01/01/2013,4836.18,,179762,,-100,,
01/02/2013,4836.21,,179824,,62,,
01/03/2013,4836.13,,179617,,-207,,
01/04/2013,4836.08,,179522,,-95,,
01/05/2013,4836.09,,179564,,42,,
01/06/2013,4836.21,,179808,,244,,
01/07/2013,4836.40,,180229,,421,,
01/08/2013,4836.96,,181493,,1264,,
01/09/2013,4837.68,,183116,,1623,,
01/10/2013,4838.35,,184634,,1518,,
01/11/2013,4838.80,,185617,,983,,
01/12/2013,4839.10,,186342,,725,,
01/13/2013,4838.98,,186057,,-285,,
01/14/2013,4839.09,,186285,,228,,
01/15/2013,4839.24,,186630,,345,,
01/16/2013,4839.49,,187210,,580,,
01/17/2013,4839.53,,187317,,107,,
01/18/2013,4839.61,,187459,,142,,
01/19/2013,4839.73,,187741,,282,,
01/20/2013,4839.63,,187518,,-223,,
01/21/2013,4839.58,,187424,,-94,,
01/22/2013,4839.65,,187571,,147,,
01/23/2013,4839.93,,188242,,671,,
01/24/2013,4840.21,,188858,,616,,
01/25/2013,4840.63,,189827,,969,,
01/26/2013,4841.13,,191003,,1176,,
01/27/2013,4841.39,,191585,,582,,
01/28/2013,4841.65,,192202,,617,,
01/29/2013,4841.87,,192698,,496,,
01/30/2013,4841.75,,192420,,-278,,
01/31/2013,4841.68,,192269,,-151,,
02/01/2013,4841.55,,191962,,-307,,
02/02/2013,4841.39,,191564,,-398,,
02/03/2013,--,,--,,--,,
02/04/2013,4841.25,,191253,,--,,
02/05/2013,4841.28,,191337,,84,,
02/06/2013,4841.48,,191808,,471,,
02/07/2013,4841.70,,192309,,501,,
02/08/2013,4841.87,,192720,,411,,
02/09/2013,4841.89,,192754,,34,,
02/10/2013,4841.91,,192798,,44,,
02/11/2013,4842.06,,193155,,357,,
02/12/2013,4842.21,,193510,,355,,
02/13/2013,4842.36,,193866,,356,,
02/14/2013,4842.51,,194198,,332,,
02/15/2013,4842.67,,194583,,385,,
02/16/2013,4842.73,,194729,,146,,
02/17/2013,4842.91,,195154,,425,,
02/18/2013,4843.01,,195379,,225,,
02/19/2013,4843.23,,195887,,508,,
02/20/2013,4843.39,,196265,,378,,
02/21/2013,4843.54,,196624,,359,,
02/22/2013,4843.62,,196809,,185,,
02/23/2013,4843.64,,196863,,54,,
02/24/2013,4843.66,,196922,,59,,
02/25/2013,4843.80,,197254,,332,,
02/26/2013,4843.93,,197519,,265,,
02/27/2013,4844.06,,197864,,345,,
02/28/2013,4844.19,,198175,,311,,
03/01/2013,4844.25,,198322,,147,,
03/02/2013,4844.33,,198522,,200,,
03/03/2013,4844.67,,199329,,807,,
03/04/2013,4844.93,,199936,,607,,
03/05/2013,4845.15,,200491,,555,,
03/06/2013,4845.54,,201418,,927,,
03/07/2013,4845.71,,201827,,409,,
03/08/2013,4845.96,,202406,,579,,
03/09/2013,4846.09,,202695,,289,,
03/10/2013,4846.16,,202889,,194,,
03/11/2013,4846.29,,203203,,314,,
03/12/2013,4846.57,,203906,,703,,
03/13/2013,4846.97,,204877,,971,,
03/14/2013,4847.45,,206023,,1146,,
03/15/2013,4847.92,,207198,,1175,,
03/16/2013,4848.36,,208255,,1057,,
03/17/2013,4848.74,,209216,,961,,
03/18/2013,4849.10,,210057,,841,,
03/19/2013,4849.46,,210975,,918,,
03/20/2013,4850.43,,213418,,2443,,
03/21/2013,4851.22,,215377,,1959,,
03/22/2013,4851.71,,216639,,1262,,
03/23/2013,4852.09,,217577,,938,,
03/24/2013,4852.42,,218440,,863,,
03/25/2013,4852.79,,219358,,918,,
03/26/2013,4852.94,,219740,,382,,
03/27/2013,4853.11,,220175,,435,,
03/28/2013,4853.28,,220610,,435,,
03/29/2013,4853.49,,221149,,539,,
03/30/2013,4853.55,,221328,,179,,
03/31/2013,4853.93,,222305,,977,,
04/01/2013,4854.22,,223053,,748,,
04/02/2013,4854.58,,223957,,904,,
04/03/2013,4854.92,,224839,,882,,
04/04/2013,4855.50,,226373,,1534,,
04/05/2013,4856.20,,228151,,1778,,
04/06/2013,4856.62,,229281,,1130,,
04/07/2013,4857.15,,230678,,1397,,
04/08/2013,4857.58,,231815,,1137,,
04/09/2013,4857.84,,232479,,664,,
04/10/2013,4858.09,,233197,,718,,
04/11/2013,4858.49,,234209,,1012,,
04/12/2013,4858.88,,235252,,1043,,
04/13/2013,4859.27,,236352,,1100,,
04/14/2013,4859.69,,237482,,1130,,
04/15/2013,4860.06,,238480,,998,,
04/16/2013,4860.33,,239184,,704,,
04/17/2013,4860.52,,239671,,487,,
04/18/2013,4860.79,,240432,,761,,
04/19/2013,4861.00,,241003,,571,,
04/20/2013,4861.26,,241711,,708,,
04/21/2013,4861.57,,242558,,847,,
04/22/2013,4861.72,,242968,,410,,
04/23/2013,4862.12,,244093,,1125,,
04/24/2013,4862.30,,244560,,467,,
04/25/2013,4862.45,,244972,,412,,
04/26/2013,4862.74,,245772,,800,,
04/27/2013,4863.07,,246683,,911,,
04/28/2013,4863.36,,247514,,831,,
04/29/2013,4863.59,,248125,,611,,
04/30/2013,4863.90,,248987,,862,,
05/01/2013,4864.00,,249265,,278,,
05/02/2013,4864.06,,249433,,168,,
05/03/2013,4864.13,,249656,,223,,
05/04/2013,4864.20,,249851,,195,,
05/05/2013,4864.39,,250354,,503,,
05/06/2013,4864.82,,251585,,1231,,
05/07/2013,4865.15,,252483,,898,,
05/08/2013,4865.42,,253243,,760,,
05/09/2013,4865.64,,253863,,620,,
05/10/2013,4865.82,,254371,,508,,
05/11/2013,4865.78,,254230,,-141,,
05/12/2013,4866.03,,254965,,735,,
05/13/2013,4866.03,,254994,,29,,
05/14/2013,4866.17,,255362,,368,,
05/15/2013,4866.26,,255617,,255,,
05/16/2013,4866.40,,256014,,397,,
05/17/2013,4866.52,,256354,,340,,
05/18/2013,4866.62,,256667,,313,,
05/19/2013,4866.67,,256809,,142,,
05/20/2013,4866.60,,256582,,-227,,
05/21/2013,4866.52,,256354,,-228,,
05/22/2013,4866.47,,256241,,-113,,
05/23/2013,4866.34,,255843,,-398,,
05/24/2013,4866.20,,255418,,-425,,
05/25/2013,4866.05,,255022,,-396,,
05/26/2013,4866.13,,255277,,255,,
05/27/2013,4866.17,,255362,,85,,
05/28/2013,4866.27,,255617,,255,,
05/29/2013,4866.30,,255758,,141,,
05/30/2013,4866.35,,255872,,114,,
05/31/2013,4866.35,,255900,,28,,
06/01/2013,4866.38,,255985,,85,,
06/02/2013,4866.56,,256468,,483,,
06/03/2013,4866.54,,256440,,-28,,
06/04/2013,4866.58,,256553,,113,,
06/05/2013,4866.53,,256411,,-142,,
06/06/2013,4866.35,,255900,,-511,,
06/07/2013,4866.06,,255050,,-850,,
06/08/2013,4865.96,,254739,,-311,,
06/09/2013,4865.98,,254824,,85,,
06/10/2013,4865.97,,254795,,-29,,
06/11/2013,4866.03,,254965,,170,,
06/12/2013,4865.80,,254315,,-650,,
06/13/2013,4865.76,,254202,,-113,,
06/14/2013,4865.57,,253694,,-508,,
06/15/2013,4865.46,,253356,,-338,,
06/16/2013,4865.25,,252793,,-563,,
06/17/2013,4864.99,,252034,,-759,,
06/18/2013,4864.68,,251165,,-869,,
06/19/2013,4864.43,,250465,,-700,,
06/20/2013,4864.29,,250102,,-363,,
06/21/2013,4863.88,,248959,,-1143,,
06/22/2013,4863.38,,247542,,-1417,,
06/23/2013,4863.27,,247209,,-333,,
06/24/2013,4863.10,,246766,,-443,,
06/25/2013,4863.26,,247209,,443,,
06/26/2013,4863.06,,246683,,-526,,
06/27/2013,4862.90,,246214,,-469,,
06/28/2013,4862.69,,245634,,-580,,
06/29/2013,4862.43,,244917,,-717,,
06/30/2013,4862.20,,244312,,-605,,
07/01/2013,4861.93,,243544,,-768,,
07/02/2013,4861.79,,243160,,-384,,
07/03/2013,4861.43,,242148,,-1012,,
07/04/2013,4861.18,,241493,,-655,,
07/05/2013,4861.07,,241193,,-300,,
07/06/2013,4860.83,,240568,,-625,,
07/07/2013,4860.61,,239970,,-598,,
07/08/2013,4860.29,,239102,,-868,,
07/09/2013,4859.87,,237940,,-1162,,
07/10/2013,4859.54,,237051,,-889,,
07/11/2013,4859.12,,235922,,-1129,,
07/12/2013,4858.83,,235145,,-777,,
07/13/2013,4858.41,,233996,,-1149,,
07/14/2013,4858.00,,232957,,-1039,,
07/15/2013,4857.74,,232213,,-744,,
07/16/2013,4857.54,,231709,,-504,,
07/17/2013,4857.22,,230863,,-846,,
07/18/2013,4856.92,,230071,,-792,,
07/19/2013,4856.54,,229070,,-1001,,
07/20/2013,4856.16,,228073,,-997,,
07/21/2013,4855.50,,226373,,-1700,,
07/22/2013,4854.89,,224761,,-1612,,
07/23/2013,--,,223363,,-1398,,
07/24/2013,4854.00,,222460,,-903,,
07/25/2013,4853.60,,221405,,-1055,,
07/26/2013,4853.07,,220073,,-1332,,
07/27/2013,4852.93,,219715,,-358,,
07/28/2013,4852.48,,218568,,-1147,,
07/29/2013,4852.24,,217957,,-611,,
07/30/2013,4851.90,,217095,,-862,,
07/31/2013,4851.51,,216108,,-987,,
08/01/2013,4851.06,,214949,,-1159,,
08/02/2013,4850.63,,213919,,-1030,,
08/03/2013,4850.34,,213193,,-726,,
08/04/2013,4849.80,,211795,,-1398,,
08/05/2013,4849.43,,210925,,-870,,
08/06/2013,4849.09,,210057,,-868,,
08/07/2013,4848.52,,208649,,-1408,,
08/08/2013,4848.08,,207542,,-1107,,
08/09/2013,4847.50,,206146,,-1396,,
08/10/2013,4847.05,,205048,,-1098,,
08/11/2013,4846.66,,204100,,-948,,
08/12/2013,4846.29,,203203,,-897,,
08/13/2013,4845.96,,202430,,-773,,
08/14/2013,4845.63,,201610,,-820,,
08/15/2013,4845.26,,200745,,-865,,
08/16/2013,4844.75,,199524,,-1221,,
08/17/2013,4844.11,,197952,,-1572,,
08/18/2013,4843.78,,197192,,-760,,
08/19/2013,4842.96,,195256,,-1936,,
08/20/2013,4842.57,,194363,,-893,,
08/21/2013,4842.17,,193403,,-960,,
08/22/2013,4841.68,,192259,,-1144,,
08/23/2013,4841.32,,191422,,-837,,
08/24/2013,4840.84,,190310,,-1112,,
08/25/2013,4840.28,,189042,,-1268,,
08/26/2013,4839.52,,187299,,-1743,,
08/27/2013,4839.14,,186408,,-891,,
08/28/2013,4838.53,,184999,,-1409,,
08/29/2013,4838.17,,184207,,-792,,
08/30/2013,4837.41,,182495,,-1712,,
08/31/2013,4837.06,,181711,,-784,,
09/01/2013,4836.59,,180661,,-1050,,
09/02/2013,4836.21,,179815,,-846,,
09/03/2013,4835.86,,179038,,-777,,
09/04/2013,4835.61,,178485,,-553,,
09/05/2013,4835.32,,177845,,-640,,
09/06/2013,4834.84,,176789,,-1056,,
09/07/2013,4834.54,,176131,,-658,,
09/08/2013,4834.05,,175082,,-1049,,
09/09/2013,4833.47,,173798,,-1284,,
09/10/2013,4833.24,,173300,,-498,,
09/11/2013,4833.03,,172867,,-433,,
09/12/2013,4832.76,,172263,,-604,,
09/13/2013,4832.51,,171724,,-539,,
09/14/2013,4832.28,,171230,,-494,,
09/15/2013,4832.01,,170672,,-558,,
09/16/2013,4831.84,,170308,,-364,,
09/17/2013,4831.67,,169924,,-384,,
09/18/2013,4831.57,,169710,,-214,,
09/19/2013,4831.03,,168582,,-1128,,
09/20/2013,4830.92,,168327,,-255,,
09/21/2013,4830.98,,168476,,149,,
09/22/2013,4831.06,,168603,,127,,
09/23/2013,4830.68,,167818,,-785,,
09/24/2013,4830.40,,167226,,-592,,
09/25/2013,4830.22,,166847,,-379,,
09/26/2013,4830.08,,166552,,-295,,
09/27/2013,4829.70,,165753,,-799,,
09/28/2013,4829.41,,165145,,-608,,
09/29/2013,4829.06,,164434,,-711,,
09/30/2013,4829.02,,164351,,-83,,
10/01/2013,4828.89,,164059,,-292,,
10/02/2013,4828.69,,163622,,-437,,
10/03/2013,4828.48,,163206,,-416,,
10/04/2013,4828.26,,162729,,-477,,
10/05/2013,4828.04,,162295,,-434,,
10/06/2013,4827.52,,161222,,-1073,,
10/07/2013,4827.32,,160831,,-391,,
10/08/2013,4827.25,,160667,,-164,,
10/09/2013,4826.81,,159745,,-922,,
10/10/2013,4825.89,,157892,,-1853,,
10/11/2013,4825.16,,156416,,-1476,,
10/12/2013,4824.69,,155471,,-945,,
10/13/2013,4824.22,,154530,,-941,,
10/14/2013,4824.19,,154470,,-60,,
10/15/2013,4824.19,,154470,,0,,
10/16/2013,4824.18,,154470,,0,,
10/17/2013,4824.19,,154450,,-20,,
10/18/2013,4824.18,,154450,,0,,
10/19/2013,4824.18,,154450,,0,,
10/20/2013,4824.18,,154430,,-20,,
10/21/2013,4824.18,,154450,,20,,
10/22/2013,4824.18,,154450,,0,,
10/23/2013,4824.18,,154450,,0,,
10/24/2013,4824.18,,154450,,0,,
10/25/2013,4824.17,,154430,,-20,,
10/26/2013,4824.17,,154430,,0,,
